序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
14,002421,达实智能,2026-06-12,1家机构卖出，成功率26.54%,4.4,-10.0204,-20408772.74,200147758.2,220556530.94,420704289.14,2945485156,-0.692883231763,14.283021874445,33.1612,8814859618.4,日换手率达到20%的前5只证券,-8.86363636,,,
15,002421,达实智能,2026-06-12,2家机构卖出，成功率14.19%,4.4,-10.0204,-472299075.19,503254374.06,975553449.25,1478807823.31,7310710969,-6.460371326301,20.227961816309,33.1612,8814859618.4,连续三个交易日内，跌幅偏离值累计达到20%的证券,-8.86363636,,,
16,002613,北玻股份,2026-06-12,4家机构卖出，成功率5.66%,4.35,-9.5634,-49388487.1,62358120.0,111746607.1,174104727.1,781406327,-6.320461633529,22.280946683453,22.2214,3365472834.6,日振幅值达到15%的前5只证券,10.11494253,,,
17,002669,康达新材,2026-06-12,2家机构卖出，成功率33.98%,15.5,-9.9884,-8504275.7,92272994.0,100777269.7,193050263.7,1037705674,-0.819526761111,18.603566361535,21.4744,4692125900.0,日跌幅偏离值达到7%的前5只证券,5.03225806,,,
18,002812,恩捷股份,2026-06-12,3家机构买入，成功率31.34%,67.54,10.0,54671847.0699999,611390282.14,556718435.07,1168108717.21,3103321091,1.761720604051,37.640601244829,5.7738,55562258372.72,日涨幅偏离值达到7%的前5只证券,0.56262955,,,
19,002842,翔鹭钨业,2026-06-12,3家机构买入，成功率31.02%,39.69,0.8897,-307340944.95,376511629.11,683852574.06,1060364203.17,4786555897,-6.420920418847,22.152968146357,44.1438,10655271028.71,日换手率达到20%的前5只证券,9.39783321,,,
20,002845,同兴达,2026-06-12,3家机构卖出，成功率43.40%,14.18,-7.199,31517096.2,88400733.8,56883637.6,145284371.4,389885556,8.083678842414,37.263337706206,10.651,3548323097.18,日振幅值达到15%的前5只证券,5.3748248,,,
21,002962,五方光电,2026-06-12,西藏自治区资金卖出，成功率61.48%,17.3,-9.9896,36162320.0,64772856.4,28610536.4,93383392.8,327013712,11.058349748955,28.55641502886,8.8466,3618883286.5,日跌幅偏离值达到7%的前5只证券,0.75144509,,,
22,002971,和远气体,2026-06-12,3家机构买入，成功率43.62%,58.03,10.0095,-191944551.08,457128008.46,649072559.54,1106200568.0,3325475350,-5.771943282635,33.264434451454,36.9364,9075970340.5,日换手率达到20%的前5只证券,-2.15405825,,,
23,002971,和远气体,2026-06-12,3家机构买入，成功率43.62%,58.03,10.0095,-191944551.08,457128008.46,649072559.54,1106200568.0,3325475350,-5.771943282635,33.264434451454,36.9364,9075970340.5,日涨幅偏离值达到7%的前5只证券,-2.15405825,,,
24,002971,和远气体,2026-06-12,3家机构买入，成功率43.62%,58.03,10.0095,-177070595.98,598585963.56,775656559.54,1374242523.1,4574097716,-3.871159012642,30.044013233319,36.9364,9075970340.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.15405825,,,
25,123270,盛德转债,2026-06-12,,157.3,57.3,19469908.9,22989158.4,3519249.5,26508407.9,23464204,82.977069667482,112.973821315226,,,上市首日可转债,,,,
26,300263,隆华科技,2026-06-12,4家机构买入，成功率43.40%,15.44,8.8858,293998559.22,1058671563.8,764673004.58,1823344568.38,6738587031,4.362911065295,27.058262510997,26.5682,15062150714.24,连续三个交易日内，涨幅偏离值累计达到30%的证券,3.56217617,,,
27,300264,佳创视讯,2026-06-12,3家机构卖出，成功率13.33%,9.1,-17.0465,-68436670.4,53470883.0,121907553.4,175378436.4,612989295,-11.164415261118,28.610358750229,17.4316,3370516722.3,日跌幅达到15%的前5只证券,-2.63736264,,,
28,300334,津膜科技,2026-06-12,5家机构买入，成功率11.51%,13.41,4.2768,-6611293.31999999,215688543.68,222299837.0,437988380.68,1886312186,-0.350487759612,23.21929444822,17.9471,4050219095.01,连续三个交易日内，涨幅偏离值累计达到30%的证券,-11.0365399,,,
29,300377,赢时胜,2026-06-12,1家机构买入，成功率38.47%,14.88,20.0,82731676.33,291237407.26,208505730.93,499743138.19,1213709484,6.816431561311,41.174856485673,12.4255,10280920952.16,日涨幅达到15%的前5只证券,8.19892473,,,
30,300505,川金诺,2026-06-12,3家机构买入，成功率42.63%,22.85,1.2406,-80922381.67,137765770.61,218688152.28,356453922.89,1622048843,-4.988899194942,21.975535720042,32.6761,4966703922.7,日换手率达到30%的前5只证券,-0.65645514,,,
31,300581,晨曦航空,2026-06-12,普通席位买入，成功率49.93%,13.16,19.9635,158123852.08,209158831.0,51034978.92,260193809.92,556281496,28.425150434988,46.77376684124,7.9345,7239441625.36,日涨幅达到15%的前5只证券,-0.75987842,,,
32,300706,阿石创,2026-06-12,3家机构买入，成功率48.10%,71.85,5.8486,63218206.72,530242848.8,467024642.08,997267490.88,3230425203,1.956962404246,30.871090590609,38.8178,8178724945.65,日换手率达到30%的前5只证券,5.9151009,,,
33,300894,火星人,2026-06-12,4家机构买入，成功率43.40%,11.91,4.6573,21474485.04,110447677.22,88973192.18,199420869.4,815365136,2.633726178844,24.457860729527,12.507,3502389123.45,连续三个交易日内，涨幅偏离值累计达到30%的证券,-8.73215785,,,
34,301013,利和兴,2026-06-12,4家机构卖出，成功率43.40%,50.87,-12.6845,32486497.04,535461202.2,502974705.16,1038435907.36,3046099884,1.066494805723,34.09067157694,30.2595,9626722125.06,日换手率达到30%的前5只证券,14.60585807,,,
35,301176,逸豪新材,2026-06-12,2家机构买入，成功率44.19%,56.6,19.9915,59738587.48,169154216.1,109415628.62,278569844.72,813847189,7.340270788845,34.228765361012,9.3747,9285434212.8,日涨幅达到15%的前5只证券,20.0,,,
36,301176,逸豪新材,2026-06-12,5家机构买入，成功率5.75%,56.6,19.9915,-28482761.17,297678955.9,326161717.07,623840672.97,2083235492,-1.367236746848,29.945758670379,9.3747,9285434212.8,连续三个交易日内，涨幅偏离值累计达到30%的证券,20.0,,,
37,301313,凡拓数创,2026-06-12,5家机构买入，成功率43.15%,59.3,6.6355,90454216.21,329114368.82,238660152.61,567774521.43,1974285165,4.581618593583,28.758485931793,41.9702,4658223439.5,日换手率达到30%的前5只证券,-1.5851602,,,
38,301323,新莱福,2026-06-12,1家机构买入，成功率47.77%,103.78,20.0046,66426709.52,191789397.1,125362687.58,317152084.68,709019802,9.368808788221,44.731061641068,10.5831,7012099420.14,日涨幅达到15%的前5只证券,4.83715552,,,
39,301348,蓝箭电子,2026-06-12,1家机构买入，成功率39.93%,30.02,19.984,145940622.15,180808381.75,34867759.6,215676141.35,599149347,24.357970659693,35.997058568104,13.0807,4657277853.38,日涨幅达到15%的前5只证券,0.06662225,,,
40,600067,冠城新材,2026-06-12,买一主买，成功率48.39%,3.48,10.1266,19000355.99,62638452.99,43638097.0,106276549.99,380863057,4.988763189495,27.90413720541,8.1429,4843007211.72,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.87356322,,,
41,600067,冠城新材,2026-06-12,买一主买，成功率46.33%,3.48,10.1266,26698832.69,81981991.99,55283159.3,137265151.29,504493764,5.292202717891,27.208493163852,8.1429,4843007211.72,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.87356322,,,
42,600162,香江控股,2026-06-12,买一主买，成功率35.51%,3.47,10.1587,69576258.24,279315811.2,209739552.96,489055364.16,1686573562,4.125302317528,28.996977966384,15.8752,11341480283.34,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,4.89913545,,,
43,600162,香江控股,2026-06-12,买一主买，成功率35.51%,3.47,10.1587,69576258.24,279315811.2,209739552.96,489055364.16,1686573562,4.125302317528,28.996977966384,15.8752,11341480283.34,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,4.89913545,,,
44,600187,*ST国中,2026-06-12,普通席位卖出，成功率27.70%,1.52,-5.0,-2756763.6,27351758.0,30108521.6,57460279.6,337551104,-0.816695181065,17.022690466449,4.5605,2452947276.56,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-5.26315789,,,
45,600193,退市创兴,2026-06-12,普通席位买入，成功率51.11%,0.16,0.0,-295859.0,957616.0,1253475.0,2211091.0,3156649,-9.372565654275,70.045513454299,4.5924,68059680.0,退市整理的证券,0.0,,,
46,600421,退市华嵘,2026-06-12,普通席位卖出，成功率18.10%,0.26,-3.7037,24826.0,826686.0,801860.0,1628546.0,1795482,1.382692781103,90.702440904448,3.4431,50856000.0,退市整理的证券,3.84615385,,,
47,600500,中化国际,2026-06-12,买一主买，成功率46.26%,7.93,9.9861,-111291644.41,669888534.27,781180178.68,1451068712.95,4847328026,-2.295937964443,29.93543463877,16.1021,28455268982.79,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.90920555,,,
48,600592,龙溪股份,2026-06-12,卖一主卖，成功率44.75%,15.56,-5.1798,-2273533.94,63454208.2,65727742.14,129181950.34,906253901,-0.250871630731,14.25449867829,5.0943,6217053564.76,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.70694087,,,
49,600599,退市熊猫,2026-06-12,普通席位买入，成功率38.37%,0.41,0.0,71800.8,678225.8,606425.0,1284650.8,986742,7.276552533489,130.191154324028,1.4624,68060000.0,退市整理的证券,0.0,,,
50,600608,退市沪科,2026-06-12,普通席位买入，成功率36.67%,0.18,5.8824,-165333.09,592475.91,757809.0,1350284.91,1465172,-11.28421031797,92.158798420936,2.6246,57306859.38,退市整理的证券,0.0,,,
51,600636,退市国化,2026-06-12,买一主买，成功率12.22%,1.64,2.5,3109618.89,6425044.89,3315426.0,9740470.89,14932041,20.825142992843,65.232012756997,2.1131,719364355.28,退市整理的证券,9.75609756,,,
52,600696,退市岩石,2026-06-12,普通席位买入，成功率29.63%,0.6,1.6949,231357.0,417952.0,186595.0,604547.0,828555,27.922950196426,72.964015665828,0.4067,200681658.6,退市整理的证券,10.0,,,
53,600703,三安光电,2026-06-12,卖一主卖，成功率45.91%,13.92,-8.7811,-25165131.3700001,1736405973.85,1761571105.22,3497977079.07,15657783592,-0.160719626901,22.340180259339,8.6589,69447140679.84,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,9.98563218,,,
54,600707,彩虹股份,2026-06-12,2家机构卖出，成功率47.44%,9.86,-7.0688,-596745666.18,991872695.58,1588618361.76,2580491057.34,7602356052,-7.849483266743,33.943307044415,6.0345,35374423557.52,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,6.18661258,,,
55,600791,京能置业,2026-06-12,普通席位卖出，成功率41.94%,12.14,-10.0074,4567853.0,45575404.0,41007551.0,86582955.0,116455848,3.922390398119,74.348310099464,2.1135,5491088269.44,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.96705107,,,
56,600906,财达证券,2026-06-12,买一主买，成功率45.01%,6.99,10.0787,89504299.61,216851887.69,127347588.08,344199475.77,1111616209,8.051726745737,30.963877009282,7.6999,14848402300.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,4.86409156,,,
57,601958,金钼股份,2026-06-12,普通席位买入，成功率51.29%,25.52,10.0,-17488723.25,243887641.87,261376365.12,505264006.99,1489304308,-1.174288099219,33.92617642183,0.5052,82342944288.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.99216301,,,
58,601996,丰林集团,2026-06-12,普通席位买入，成功率34.48%,2.71,10.1626,-583105.219999999,44033345.77,44616450.99,88649796.76,219983306,-0.26506794111,40.298420081022,7.3523,3037678067.36,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-0.73800738,,,
59,603014,威高血净,2026-06-12,上海资金买入，成功率47.50%,36.53,9.997,10748119.29,67450161.61,56702042.32,124152203.93,406276960,2.645515337616,30.558514548795,8.9032,3707242739.46,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-4.02408979,,,
60,603020,爱普股份,2026-06-12,普通席位买入，成功率49.55%,13.04,10.0422,6145036.2,63938922.5,57793886.3,121732808.8,304141347,2.020454062104,40.025077155984,6.3484,4898316572.96,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.96932515,,,
61,603065,宿迁联盛,2026-06-12,普通席位买入，成功率37.40%,13.6,10.0324,30650137.36,104622600.0,73972462.64,178595062.64,292999930,10.460800232956,60.953960855895,2.3543,5697958979.2,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.47058824,,,
62,603078,江化微,2026-06-12,上海资金卖出，成功率47.23%,41.72,-10.0086,97680283.91,400516936.03,302836652.12,703353588.15,2294426259,4.257285825894,30.654878769412,13.5399,16088785986.56,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2.4928092,,,
63,603120,肯特催化,2026-06-12,2家机构买入，成功率41.77%,57.84,10.0038,657506.349999994,109698836.35,109041330.0,218740166.35,572307798,0.114886841014,38.220720932759,26.5921,2192136000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-2.83540802,,,
64,603135,中重科技,2026-06-12,1家机构卖出，成功率47.06%,12.02,-6.0938,89517456.69,261021301.81,171503845.12,432525146.93,1821533699,4.914400251785,23.745108156245,8.4426,7567047721.6,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,5.07487521,,,
65,603203,快克智能,2026-06-12,1家机构卖出，成功率45.37%,54.1,-8.4602,-9559737.72999999,145432833.5,154992571.23,300425404.73,1718909779,-0.556151221361,17.477671510181,8.9663,17522952833.3,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,4.41774492,,,
66,603211,晋拓股份,2026-06-12,卖一主卖，成功率41.96%,29.78,-10.003,-15744091.0,73820322.0,89564413.0,163384735.0,517353040,-3.043200635295,31.580897833325,6.2134,8094442240.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,1.98119543,,,
67,603399,永杉锂业,2026-06-12,买一主买，成功率40.80%,20.45,6.6215,-182720280.92,244018157.35,426738438.27,670756595.62,3165534830,-5.772177238056,21.189360776043,30.8442,10476343772.05,有价格涨跌幅限制的日换手率达到20%的前五只证券,4.25427873,,,
68,603435,嘉德利,2026-06-12,卖一主卖，成功率46.80%,60.91,-5.1246,92986063.87,230070914.4,137084850.53,367155764.93,1763190033,5.273740330291,20.823380240263,25.2397,2173728183.22,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,9.34165162,,,
69,603435,嘉德利,2026-06-12,卖一主卖，成功率46.86%,60.91,-5.1246,19241757.64,88571046.04,69329288.4,157900334.44,566438884,3.396969767351,27.875970188516,25.2397,2173728183.22,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.34165162,,,
70,603459,红板科技,2026-06-12,1家机构卖出，成功率46.72%,75.67,-3.9721,-5824315.83000001,195957801.7,201782117.53,397739919.23,1344064268,-0.433336111127,29.592328930956,21.6099,5981854094.86,有价格涨跌幅限制的日换手率达到20%的前五只证券,6.92480507,,,
71,603466,风语筑,2026-06-12,买一主买，成功率45.46%,11.45,5.7248,164770384.74,222722096.68,57951711.94,280673808.62,1204892257,13.675113586525,23.294515089576,18.4135,6810685347.45,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.22270742,,,
72,603608,天创时尚,2026-06-12,买一主买，成功率48.24%,26.39,7.9346,-107142146.27,395086804.99,502228951.26,897315756.25,3177538059,-3.371860361091,28.239339374975,11.626,11076837816.59,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.71996969,,,
73,603657,春光科技,2026-06-12,普通席位卖出，成功率41.42%,22.93,-10.0078,-22685677.0,21060258.0,43745935.0,64806193.0,172122600,-13.179952545453,37.651181773922,5.4662,3099907846.5,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.0,,,
74,603688,石英股份,2026-06-12,1家机构卖出，成功率47.06%,70.89,-6.9074,10479133.5600001,571521726.1,561042592.54,1132564318.64,4428400935,0.236634706609,25.575017602601,10.8104,38399573907.21,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,7.95598815,,,
75,603773,沃格光电,2026-06-12,2家机构卖出，成功率45.91%,129.8,-6.9267,269995258.21,739842038.68,469846780.47,1209688819.15,7283038829,3.707178618009,16.609671423599,24.3065,29160690563.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.77812018,,,
76,603773,沃格光电,2026-06-12,2家机构卖出，成功率45.91%,129.8,-6.9267,269995258.21,739842038.68,469846780.47,1209688819.15,7283038829,3.707178618009,16.609671423599,24.3065,29160690563.4,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,5.77812018,,,
77,603922,ST金鸿顺,2026-06-12,卖一主卖，成功率32.32%,13.21,-4.8956,-5508273.1,18287977.6,23796250.7,42084228.3,92147702,-5.977656501949,45.670404564185,1.5411,2367232000.0,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,4.99621499,,,
78,603938,三孚股份,2026-06-12,普通席位卖出，成功率47.86%,53.07,-10.0051,-123012123.61,236658304.6,359670428.21,596328732.81,2237313080,-5.498207859671,26.653790126235,10.6852,20305882055.79,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,3.18447334,,,
79,605018,长华集团,2026-06-12,卖一主卖，成功率46.96%,15.65,-5.4381,-1296762.21000001,266973842.79,268270605.0,535244447.79,1570384147,-0.082576114416,34.083663466198,5.7368,7356529660.45,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-1.72523962,,,
80,605081,退市太和,2026-06-12,普通席位卖出，成功率46.98%,0.37,-2.6316,-12145.11,755374.39,767519.5,1522893.89,1450457,-0.837329889821,104.994073591978,3.4457,41901416.64,退市整理的证券,0.0,,,
81,688010,福光股份,2026-06-12,买一主买，成功率47.08%,47.84,19.99,-22778818.07,273002691.94,295781510.01,568784201.95,1687269800,-1.350040051093,33.710329074224,14.7877,7681265891.52,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-9.07190635,,,
82,688010,福光股份,2026-06-12,买一主买，成功率47.57%,47.84,19.99,25206474.93,188723446.72,163516971.79,352240418.51,1078052900,2.338148242076,32.673760119749,14.7877,7681265891.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-9.07190635,,,
83,688163,赛伦生物,2026-06-12,上海资金买入，成功率46.72%,45.04,20.0107,51565212.21,85525219.86,33960007.65,119485227.51,231793800,22.246156804022,51.548068805119,5.1089,4874228800.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.68650089,,,
84,688268,华特气体,2026-06-12,普通席位卖出，成功率46.53%,188.5,-17.6208,-41658360.26,286955630.6,328613990.86,615569621.46,3791320600,-1.098782315059,16.236285094434,14.8084,24068064163.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-2.42440318,,,
85,688507,索辰科技,2026-06-12,普通席位买入，成功率46.04%,247.7,19.9516,518369798.86,648815153.5,130445354.64,779260508.14,3374903500,15.359544320601,23.089860440158,28.9265,12195690321.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.36980218,,,
86,688530,欧莱新材,2026-06-12,普通席位卖出，成功率46.94%,56.68,-15.4787,66049527.01,198423434.56,132373907.55,330797342.11,1502973600,4.394589965519,22.009524459378,34.824,3955060343.52,有价格涨跌幅限制的日换手率达到30%的前五只证券,3.56386733,,,
87,688530,欧莱新材,2026-06-12,普通席位卖出，成功率46.94%,56.68,-15.4787,66049527.01,198423434.56,132373907.55,330797342.11,1502973600,4.394589965519,22.009524459378,34.824,3955060343.52,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,3.56386733,,,
88,688545,兴福电子,2026-06-12,2家机构买入，成功率45.39%,108.0,3.6269,-22406155.03,1213778824.65,1236184979.68,2449963804.33,7322672300,-0.305983309263,33.457236702099,18.3954,19683000000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,6.48148148,,,
89,688549,中巨芯,2026-06-12,3家机构卖出，成功率42.90%,24.85,-17.3045,106063372.67,467207371.17,361143998.5,828351369.67,4947529700,2.143764244002,16.742726570595,31.6412,14644577150.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,8.73239437,,,
90,688549,中巨芯,2026-06-12,3家机构卖出，成功率42.90%,24.85,-17.3045,106063372.67,467207371.17,361143998.5,828351369.67,4947529700,2.143764244002,16.742726570595,31.6412,14644577150.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,8.73239437,,,
91,688662,富信科技,2026-06-12,1家机构买入，成功率45.74%,150.8,17.8125,120724192.28,429927480.09,309203287.81,739130767.9,2705516500,4.462149548155,27.319396052473,20.6684,13306592000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.01123547,,,
92,688662,富信科技,2026-06-12,普通席位买入，成功率46.25%,150.8,17.8125,235951915.13,655185851.78,419233936.65,1074419788.43,4438992400,5.3154385921,24.204136696202,20.6684,13306592000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,1.01123547,,,
93,688783,西安奕材,2026-06-12,2家机构卖出，成功率45.51%,47.5,-4.5418,100958460.26,534566686.03,433608225.77,968174911.8,3098787500,3.257998822443,31.243669073791,33.2433,8795933625.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,1.41052632,,,
94,688788,科思科技,2026-06-12,普通席位买入，成功率32.08%,38.75,17.7096,27701480.82,73200043.09,45498562.27,118698605.36,283288900,9.778526733663,41.900196357852,3.4739,8482536626.25,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.25806452,,,
95,920083,金戈新材,2026-06-12,西藏自治区资金卖出，成功率29.66%,39.8,-22.7334,12712478.25,70340051.09,57627572.84,127967623.93,589563000,2.156254420647,21.705504573727,68.575,799557801.6,当日收盘价跌幅达到-20%的前5只股票,-1.05527638,,,
96,920083,金戈新材,2026-06-12,西藏自治区资金卖出，成功率29.66%,39.8,-22.7334,12712478.25,70340051.09,57627572.84,127967623.93,589563000,2.156254420647,21.705504573727,68.575,799557801.6,当日换手率达到20%的前5只股票,-1.05527638,,,
97,920088,科力股份,2026-06-12,1家机构买入，成功率40.57%,45.98,1.9965,43583440.21,71034695.26,27451255.05,98485950.31,343633200,12.683128466632,28.660196485671,24.3689,1497395255.4,当日换手率达到20%的前5只股票,-7.28577642,,,
98,920161,龙辰科技,2026-06-12,主力做T，成功率14.90%,36.5,-6.5779,-27591311.79,34654635.99,62245947.78,96900583.77,425945600,-6.477660947783,22.749521011603,29.8566,1346807660.0,当日换手率达到20%的前5只股票,9.04109589,,,
99,920206,彩客科技,2026-06-12,主力做T，成功率29.49%,61.2,-13.7299,-7051178.21,31469120.57,38520298.78,69989419.35,328289900,-2.147851094414,21.319394641748,33.4937,872456918.4,当日换手率达到20%的前5只股票,0.73529412,,,
100,920211,新睿电子,2026-06-12,1家机构卖出，成功率28.54%,121.66,-5.5435,-17401487.65,32331904.73,49733392.38,82065297.11,222649600,-7.815638406716,36.858497437229,30.1092,700761600.0,当日换手率达到20%的前5只股票,2.82755219,,,
101,920634,新威凌,2026-06-12,普通席位买入，成功率63.15%,19.96,29.9479,19144920.68,38801343.57,19656422.89,58457766.46,134797000,14.20277949806,43.367260740224,17.4929,808933391.0,当日收盘价涨幅达到20%的前5只股票,4.70941884,,,
102,920642,通易航天,2026-06-12,普通席位买入，成功率31.09%,13.72,28.7054,8168091.9,34356447.77,26188355.87,60544803.64,272711100,2.995144642077,22.201077858584,20.4331,1371408366.16,当日收盘价涨幅达到20%的前5只股票,-9.32944606,,,
