序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,代码,名称
1,深股通专用,55521108.16,0.045352690052,70907478.71,0.057921122451,-15386370.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,001257,盛龙股份
2,机构专用,19588585.0,0.016001031923,18644614.0,0.015229944573,943971.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001257,盛龙股份
3,方正证券股份有限公司杭州白石巷证券营业部,22063569.0,0.018022734766,16713350.0,0.013652382083,5350219.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001257,盛龙股份
4,机构专用,6697952.0,0.005471255007,10768752.68,0.008796508548,-4070800.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,001257,盛龙股份
5,东方财富证券股份有限公司拉萨团结路第二证券营业部,2584555.0,0.002111206453,10051971.0,0.008211001911,-7467416.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001257,盛龙股份
1,深股通专用,131828712.87,0.062599135752,74558957.75,0.035404474611,57269755.12,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
2,机构专用,81086793.04,0.038504230639,20350906.0,0.009663669618,60735887.04,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
3,机构专用,36518185.0,0.017340735341,16250041.0,0.007716365429,20268144.0,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
4,国海证券股份有限公司上海世纪大道证券营业部,33824647.0,0.016061703276,15983.0,7.58956e-06,33808664.0,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
5,机构专用,29550697.45,0.014032209531,27720751.0,0.013163255692,1829946.45,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
1,深股通专用,131828712.87,0.062599135752,74558957.75,0.035404474611,57269755.12,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
2,国新证券股份有限公司北京分公司,0.0,0.0,62408418.0,0.029634765791,-62408418.0,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
3,机构专用,22408689.0,0.010640812113,31166674.0,0.014799559324,-8757985.0,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
4,机构专用,29550697.45,0.014032209531,27720751.0,0.013163255692,1829946.45,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
5,国新证券股份有限公司北京中关村大街证券营业部,4568.0,2.169124e-06,23060975.0,0.010950551463,-23056407.0,日涨幅偏离值达到7%的前5只证券,001696,宗申动力
1,深股通专用,34934284.0,0.023132638807,102768321.64,0.068050699573,-67834037.64,日振幅值达到15%的前5只证券,002051,中工国际
2,光大证券股份有限公司宁波湾头路证券营业部,14377161.56,0.009520209014,13094786.2,0.008671051034,1282375.36,日振幅值达到15%的前5只证券,002051,中工国际
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,14219183.0,0.009415599428,8353013.1,0.005531163455,5866169.9,日振幅值达到15%的前5只证券,002051,中工国际
4,东方财富证券股份有限公司山南香曲东路证券营业部,12499835.0,0.008277088725,4246003.2,0.00281160073,8253831.8,日振幅值达到15%的前5只证券,002051,中工国际
5,东方财富证券股份有限公司拉萨团结路第一证券营业部,12043855.38,0.007975150037,6053328.0,0.004008367545,5990527.38,日振幅值达到15%的前5只证券,002051,中工国际
1,深股通专用,34934284.0,0.023132638807,102768321.64,0.068050699573,-67834037.64,日振幅值达到15%的前5只证券,002051,中工国际
2,机构专用,8242679.0,0.00545810288,50333820.0,0.033329839473,-42091141.0,日振幅值达到15%的前5只证券,002051,中工国际
3,机构专用,1056834.0,0.00069980994,30658992.6,0.020301644138,-29602158.6,日振幅值达到15%的前5只证券,002051,中工国际
4,机构专用,670534.0,0.000444011414,30636254.0,0.020286587187,-29965720.0,日振幅值达到15%的前5只证券,002051,中工国际
5,机构专用,1751412.0,0.00115974271,27339763.44,0.018103730785,-25588351.44,日振幅值达到15%的前5只证券,002051,中工国际
1,深股通专用,378164621.33,0.079673081738,161977227.29,0.034125944474,216187394.04,日换手率达到20%的前5只证券,002119,康强电子
2,机构专用,154758915.95,0.032605164695,51505412.0,0.010851345337,103253503.95,日换手率达到20%的前5只证券,002119,康强电子
3,机构专用,102092436.48,0.02150920149,27215171.8,0.00573379022,74877264.68,日换手率达到20%的前5只证券,002119,康强电子
4,机构专用,80795723.37,0.01702233342,23761167.38,0.005006088153,57034555.99,日换手率达到20%的前5只证券,002119,康强电子
5,机构专用,60786178.47,0.012806650576,30818699.05,0.006492994294,29967479.42,日换手率达到20%的前5只证券,002119,康强电子
1,深股通专用,378164621.33,0.079673081738,161977227.29,0.034125944474,216187394.04,日换手率达到20%的前5只证券,002119,康强电子
2,国新证券股份有限公司北京分公司,0.0,0.0,64621919.0,0.013614778179,-64621919.0,日换手率达到20%的前5只证券,002119,康强电子
3,广发证券股份有限公司佛山顺德诚德路证券营业部,0.0,0.0,58682704.25,0.012363483067,-58682704.25,日换手率达到20%的前5只证券,002119,康强电子
4,机构专用,154758915.95,0.032605164695,51505412.0,0.010851345337,103253503.95,日换手率达到20%的前5只证券,002119,康强电子
5,机构专用,45895856.47,0.009669504014,34224963.0,0.007210638227,11670893.47,日换手率达到20%的前5只证券,002119,康强电子
1,国泰海通证券股份有限公司上海松江区中山东路证券营业部,115024768.0,0.047947023968,0.0,0.0,115024768.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
2,华鑫证券有限责任公司上海陆家嘴证券营业部,112249472.0,0.046790167178,2857435.0,0.001191095682,109392037.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
3,东方证券股份有限公司无锡梁清路证券营业部,94911616.0,0.039563040259,798917.0,0.000333021255,94112699.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
4,国新证券股份有限公司北京分公司,58911752.0,0.024556825754,0.0,0.0,58911752.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
5,东亚前海证券有限责任公司深圳分公司,58185043.0,0.024253903744,89034.0,3.711301e-05,58096009.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
6,国泰海通证券股份有限公司上海松江区中山东路证券营业部,115024768.0,0.038717884973,0.0,0.0,115024768.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
7,华鑫证券有限责任公司上海陆家嘴证券营业部,114693729.0,0.038606455668,2857435.0,0.000961826236,111836294.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
8,联储证券股份有限公司杭州西湖桃源岭证券营业部,106550000.0,0.035865237684,0.0,0.0,106550000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
9,东方证券股份有限公司无锡梁清路证券营业部,94911616.0,0.031947702175,798917.0,0.000268919269,94112699.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
10,深股通专用,90011501.87,0.030298300412,410736768.44,0.138255953314,-320725266.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
1,深股通专用,47374453.87,0.019747608403,390029841.44,0.162580377086,-342655387.57,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
2,机构专用,0.0,0.0,187845816.0,0.078301812719,-187845816.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
3,机构专用,0.0,0.0,107036416.0,0.044617152398,-107036416.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
4,机构专用,0.0,0.0,97371299.6,0.040588336902,-97371299.6,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
5,开源证券股份有限公司西安太华路证券营业部,9923370.88,0.004136466517,81032080.0,0.033777482445,-71108709.12,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
6,深股通专用,90011501.87,0.030298300412,410736768.44,0.138255953314,-320725266.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
7,机构专用,0.0,0.0,187845816.0,0.063229796703,-187845816.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
8,机构专用,0.0,0.0,107106739.0,0.036052638684,-107106739.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
9,机构专用,0.0,0.0,102848453.0,0.034619279327,-102848453.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
10,机构专用,0.0,0.0,97371299.6,0.032775643395,-97371299.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
1,国泰海通证券股份有限公司上海松江区中山东路证券营业部,115024768.0,0.047947023968,0.0,0.0,115024768.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
2,华鑫证券有限责任公司上海陆家嘴证券营业部,112249472.0,0.046790167178,2857435.0,0.001191095682,109392037.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
3,东方证券股份有限公司无锡梁清路证券营业部,94911616.0,0.039563040259,798917.0,0.000333021255,94112699.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
4,国新证券股份有限公司北京分公司,58911752.0,0.024556825754,0.0,0.0,58911752.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
5,东亚前海证券有限责任公司深圳分公司,58185043.0,0.024253903744,89034.0,3.711301e-05,58096009.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
6,国泰海通证券股份有限公司上海松江区中山东路证券营业部,115024768.0,0.038717884973,0.0,0.0,115024768.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
7,华鑫证券有限责任公司上海陆家嘴证券营业部,114693729.0,0.038606455668,2857435.0,0.000961826236,111836294.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
8,联储证券股份有限公司杭州西湖桃源岭证券营业部,106550000.0,0.035865237684,0.0,0.0,106550000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
9,东方证券股份有限公司无锡梁清路证券营业部,94911616.0,0.031947702175,798917.0,0.000268919269,94112699.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
10,深股通专用,90011501.87,0.030298300412,410736768.44,0.138255953314,-320725266.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
1,深股通专用,47374453.87,0.019747608403,390029841.44,0.162580377086,-342655387.57,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
2,机构专用,0.0,0.0,187845816.0,0.078301812719,-187845816.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
3,机构专用,0.0,0.0,107036416.0,0.044617152398,-107036416.0,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
4,机构专用,0.0,0.0,97371299.6,0.040588336902,-97371299.6,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
5,开源证券股份有限公司西安太华路证券营业部,9923370.88,0.004136466517,81032080.0,0.033777482445,-71108709.12,日涨幅偏离值达到7%的前5只证券,002203,海亮股份
6,深股通专用,90011501.87,0.030298300412,410736768.44,0.138255953314,-320725266.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
7,机构专用,0.0,0.0,187845816.0,0.063229796703,-187845816.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
8,机构专用,0.0,0.0,107106739.0,0.036052638684,-107106739.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
9,机构专用,0.0,0.0,102848453.0,0.034619279327,-102848453.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
10,机构专用,0.0,0.0,97371299.6,0.032775643395,-97371299.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,002203,海亮股份
1,深股通专用,264847110.2,0.057054731799,162929234.82,0.035099056916,101917875.38,日换手率达到20%的前5只证券,002354,天娱数科
2,机构专用,92196110.0,0.019861361995,36500026.0,0.007863024039,55696084.0,日换手率达到20%的前5只证券,002354,天娱数科
3,机构专用,51139997.68,0.011016842319,30564786.73,0.006584424153,20575210.95,日换手率达到20%的前5只证券,002354,天娱数科
4,机构专用,49078236.74,0.010572687134,16210881.0,0.003492231677,32867355.74,日换手率达到20%的前5只证券,002354,天娱数科
5,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,44747935.12,0.009639831203,18586926.0,0.004004091557,26161009.12,日换手率达到20%的前5只证券,002354,天娱数科
1,深股通专用,264847110.2,0.057054731799,162929234.82,0.035099056916,101917875.38,日换手率达到20%的前5只证券,002354,天娱数科
2,开源证券股份有限公司西安太华路证券营业部,260478.0,5.6113516e-05,110864290.68,0.023882957855,-110603812.68,日换手率达到20%的前5只证券,002354,天娱数科
3,机构专用,24197825.0,0.005212820387,83028457.27,0.017886418914,-58830632.27,日换手率达到20%的前5只证券,002354,天娱数科
4,中国国际金融股份有限公司上海分公司,21211378.0,0.004569464556,45858535.94,0.009879082565,-24647157.94,日换手率达到20%的前5只证券,002354,天娱数科
5,东方财富证券股份有限公司山南香曲东路证券营业部,27253197.0,0.005871024397,38038259.85,0.008194398316,-10785062.85,日换手率达到20%的前5只证券,002354,天娱数科
1,国信证券股份有限公司浙江互联网分公司,65196480.34,0.017202005293,68937794.08,0.018189145986,-3741313.74,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
2,深股通专用,64314500.4,0.01696929605,30524681.0,0.008053896796,33789819.4,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,46708630.14,0.012324010418,46577728.43,0.012289472174,130901.71,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,42091160.96,0.011105697269,50110174.83,0.013221503495,-8019013.87,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
5,东方财富证券股份有限公司昌都两江大道证券营业部,41193101.75,0.010868745531,44789866.0,0.011817747032,-3596764.25,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
1,国信证券股份有限公司浙江互联网分公司,65196480.34,0.017202005293,68937794.08,0.018189145986,-3741313.74,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
2,东方财富证券股份有限公司拉萨金融城南环路证券营业部,42091160.96,0.011105697269,50110174.83,0.013221503495,-8019013.87,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,46708630.14,0.012324010418,46577728.43,0.012289472174,130901.71,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
4,东方财富证券股份有限公司拉萨团结路第一证券营业部,32740438.0,0.008638521356,45396498.1,0.011977806111,-12656060.1,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
5,东方财富证券股份有限公司昌都两江大道证券营业部,41193101.75,0.010868745531,44789866.0,0.011817747032,-3596764.25,日跌幅偏离值达到7%的前5只证券,002361,神剑股份
1,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日换手率达到20%的前5只证券,002421,达实智能
2,平安证券股份有限公司广州体育东路证券营业部,35960534.0,0.012208696393,5229208.0,0.001775329945,30731326.0,日换手率达到20%的前5只证券,002421,达实智能
3,国泰海通证券股份有限公司上海松江区中山东路证券营业部,35880477.0,0.01218151683,224182.0,7.6110382e-05,35656295.0,日换手率达到20%的前5只证券,002421,达实智能
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,35198149.0,0.011949864669,27057497.0,0.009186091787,8140652.0,日换手率达到20%的前5只证券,002421,达实智能
5,深股通专用,30373336.0,0.010311827896,64514229.94,0.021902751677,-34140893.94,日换手率达到20%的前5只证券,002421,达实智能
6,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日跌幅偏离值达到7%的前5只证券,002421,达实智能
7,平安证券股份有限公司广州体育东路证券营业部,35960534.0,0.012208696393,5229208.0,0.001775329945,30731326.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
8,国泰海通证券股份有限公司上海松江区中山东路证券营业部,35880477.0,0.01218151683,224182.0,7.6110382e-05,35656295.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
9,东方财富证券股份有限公司拉萨金融城南环路证券营业部,35198149.0,0.011949864669,27057497.0,0.009186091787,8140652.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
10,深股通专用,30373336.0,0.010311827896,64514229.94,0.021902751677,-34140893.94,日跌幅偏离值达到7%的前5只证券,002421,达实智能
11,深股通专用,117620426.0,0.016088780763,503350672.86,0.068851124739,-385730246.86,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
12,国信证券股份有限公司浙江互联网分公司,108751166.16,0.014875593717,83008334.0,0.011354344927,25742832.16,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
13,机构专用,79040587.39,0.010811614318,102281739.0,0.01399066923,-23241151.61,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
14,东方财富证券股份有限公司拉萨金融城南环路证券营业部,75903043.16,0.010382443442,63777727.64,0.008723874861,12125315.52,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
15,东方财富证券股份有限公司昌都两江大道证券营业部,71404839.0,0.009767153879,53626981.97,0.007335399005,17777857.03,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
1,深股通专用,30373336.0,0.010311827896,64514229.94,0.021902751677,-34140893.94,日换手率达到20%的前5只证券,002421,达实智能
2,机构专用,12682550.0,0.004305759265,44987435.0,0.015273353155,-32304885.0,日换手率达到20%的前5只证券,002421,达实智能
3,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日换手率达到20%的前5只证券,002421,达实智能
4,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,1558620.0,0.000529155612,38935045.0,0.013218550744,-37376425.0,日换手率达到20%的前5只证券,002421,达实智能
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,35198149.0,0.011949864669,27057497.0,0.009186091787,8140652.0,日换手率达到20%的前5只证券,002421,达实智能
6,深股通专用,30373336.0,0.010311827896,64514229.94,0.021902751677,-34140893.94,日跌幅偏离值达到7%的前5只证券,002421,达实智能
7,机构专用,12682550.0,0.004305759265,44987435.0,0.015273353155,-32304885.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
8,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日跌幅偏离值达到7%的前5只证券,002421,达实智能
9,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,1558620.0,0.000529155612,38935045.0,0.013218550744,-37376425.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
10,东方财富证券股份有限公司拉萨金融城南环路证券营业部,35198149.0,0.011949864669,27057497.0,0.009186091787,8140652.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
11,深股通专用,117620426.0,0.016088780763,503350672.86,0.068851124739,-385730246.86,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
12,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,13774072.0,0.001884094729,102794656.74,0.014060828991,-89020584.74,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
13,机构专用,79040587.39,0.010811614318,102281739.0,0.01399066923,-23241151.61,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
14,国信证券股份有限公司浙江互联网分公司,108751166.16,0.014875593717,83008334.0,0.011354344927,25742832.16,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
15,机构专用,36760240.35,0.005028271601,66713337.04,0.00912542396,-29953096.69,连续三个交易日内，跌幅偏离值累计达到20%的证券,002421,达实智能
1,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日换手率达到20%的前5只证券,002421,达实智能
2,平安证券股份有限公司广州体育东路证券营业部,35960534.0,0.012208696393,5229208.0,0.001775329945,30731326.0,日换手率达到20%的前5只证券,002421,达实智能
3,国泰海通证券股份有限公司上海松江区中山东路证券营业部,35880477.0,0.01218151683,224182.0,7.6110382e-05,35656295.0,日换手率达到20%的前5只证券,002421,达实智能
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,35198149.0,0.011949864669,27057497.0,0.009186091787,8140652.0,日换手率达到20%的前5只证券,002421,达实智能
5,深股通专用,30373336.0,0.010311827896,64514229.94,0.021902751677,-34140893.94,日换手率达到20%的前5只证券,002421,达实智能
6,国信证券股份有限公司浙江互联网分公司,48494092.2,0.016463872548,39608934.0,0.013447337842,8885158.2,日跌幅偏离值达到7%的前5只证券,002421,达实智能
7,平安证券股份有限公司广州体育东路证券营业部,35960534.0,0.012208696393,5229208.0,0.001775329945,30731326.0,日跌幅偏离值达到7%的前5只证券,002421,达实智能
