序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,代码,名称
9,第一创业证券股份有限公司武汉分公司,9607990.0,0.031523824445,618948.0,0.002030768984,8989042.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
10,平安证券股份有限公司济南解放路证券营业部,8556923.0,0.028075272606,89365.0,0.000293206651,8467558.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
1,机构专用,0.0,0.0,14954480.0,0.078374957019,-14954480.0,日振幅值达到15%的前5只证券,000668,荣丰控股
2,机构专用,6480983.0,0.03396619368,5827561.0,0.030541673325,653422.0,日振幅值达到15%的前5只证券,000668,荣丰控股
3,华鑫证券有限责任公司深圳分公司,0.0,0.0,5294443.0,0.027747654386,-5294443.0,日振幅值达到15%的前5只证券,000668,荣丰控股
4,广发证券股份有限公司广州中山三路中华广场证券营业部,4078.0,2.1372396e-05,4519409.0,0.023685777514,-4515331.0,日振幅值达到15%的前5只证券,000668,荣丰控股
5,机构专用,9234628.75,0.048397779887,4170183.0,0.021855518439,5064445.75,日振幅值达到15%的前5只证券,000668,荣丰控股
6,机构专用,14501537.0,0.047579556867,14954480.0,0.049065663286,-452943.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
7,长城证券股份有限公司深圳分公司,0.0,0.0,9499442.08,0.031167678615,-9499442.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
8,申万宏源证券有限公司广州东风东路证券营业部,0.0,0.0,9417454.2,0.030898676302,-9417454.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
9,广发证券股份有限公司广州中山三路中华广场证券营业部,4078.0,1.3379922e-05,8304711.0,0.027247764791,-8300633.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
10,机构专用,11528668.0,0.037825570814,7174374.0,0.023539128005,4354294.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
1,机构专用,9234628.75,0.048397779887,4170183.0,0.021855518439,5064445.75,日振幅值达到15%的前5只证券,000668,荣丰控股
2,平安证券股份有限公司济南解放路证券营业部,8536963.0,0.044741382395,89365.0,0.000468353165,8447598.0,日振幅值达到15%的前5只证券,000668,荣丰控股
3,机构专用,6480983.0,0.03396619368,5827561.0,0.030541673325,653422.0,日振幅值达到15%的前5只证券,000668,荣丰控股
4,国泰海通证券股份有限公司杭州延安路证券营业部,5786825.0,0.03032817996,0.0,0.0,5786825.0,日振幅值达到15%的前5只证券,000668,荣丰控股
5,机构专用,3490381.0,0.018292743101,3197990.0,0.016760350664,292391.0,日振幅值达到15%的前5只证券,000668,荣丰控股
6,机构专用,14501537.0,0.047579556867,14954480.0,0.049065663286,-452943.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
7,机构专用,11528668.0,0.037825570814,7174374.0,0.023539128005,4354294.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
8,机构专用,11103030.75,0.036429054586,5034205.0,0.016517231455,6068825.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
9,第一创业证券股份有限公司武汉分公司,9607990.0,0.031523824445,618948.0,0.002030768984,8989042.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
10,平安证券股份有限公司济南解放路证券营业部,8556923.0,0.028075272606,89365.0,0.000293206651,8467558.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
1,机构专用,0.0,0.0,14954480.0,0.078374957019,-14954480.0,日振幅值达到15%的前5只证券,000668,荣丰控股
2,机构专用,6480983.0,0.03396619368,5827561.0,0.030541673325,653422.0,日振幅值达到15%的前5只证券,000668,荣丰控股
3,华鑫证券有限责任公司深圳分公司,0.0,0.0,5294443.0,0.027747654386,-5294443.0,日振幅值达到15%的前5只证券,000668,荣丰控股
4,广发证券股份有限公司广州中山三路中华广场证券营业部,4078.0,2.1372396e-05,4519409.0,0.023685777514,-4515331.0,日振幅值达到15%的前5只证券,000668,荣丰控股
5,机构专用,9234628.75,0.048397779887,4170183.0,0.021855518439,5064445.75,日振幅值达到15%的前5只证券,000668,荣丰控股
6,机构专用,14501537.0,0.047579556867,14954480.0,0.049065663286,-452943.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
7,长城证券股份有限公司深圳分公司,0.0,0.0,9499442.08,0.031167678615,-9499442.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
8,申万宏源证券有限公司广州东风东路证券营业部,0.0,0.0,9417454.2,0.030898676302,-9417454.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
9,广发证券股份有限公司广州中山三路中华广场证券营业部,4078.0,1.3379922e-05,8304711.0,0.027247764791,-8300633.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
10,机构专用,11528668.0,0.037825570814,7174374.0,0.023539128005,4354294.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000668,荣丰控股
1,国新证券股份有限公司北京分公司,47641023.0,0.047450170065,43369579.15,0.043195837888,4271443.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
2,深股通专用,44148574.0,0.043971712035,10904604.0,0.01086091947,33243970.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
3,国泰海通证券股份有限公司南京太平南路证券营业部,43136941.0,0.042964131701,47559140.0,0.047368615093,-4422199.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
4,国新证券股份有限公司北京中关村大街证券营业部,23711795.0,0.023616804058,26023684.0,0.025919431485,-2311889.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
5,机构专用,21677230.0,0.021590389653,2424131.0,0.002414419779,19253099.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
1,国泰海通证券股份有限公司南京太平南路证券营业部,43136941.0,0.042964131701,47559140.0,0.047368615093,-4422199.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
2,国新证券股份有限公司北京分公司,47641023.0,0.047450170065,43369579.15,0.043195837888,4271443.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
3,国新证券股份有限公司北京中关村大街证券营业部,23711795.0,0.023616804058,26023684.0,0.025919431485,-2311889.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
4,国信证券股份有限公司深圳互联网分公司,6591106.0,0.006564701615,15609742.35,0.01554720874,-9018636.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
5,华鑫证券有限责任公司上海东大名路证券营业部,10741080.0,0.010698050558,12251577.0,0.012202496412,-1510497.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000759,中百集团
1,开源证券股份有限公司西安太华路证券营业部,49741166.0,0.041724891091,40884720.8,0.034295748569,8856445.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
2,深股通专用,35329470.0,0.029635780715,19363416.0,0.016242812317,15966054.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
3,东亚前海证券有限责任公司苏州分公司,34875262.0,0.029254772772,805772.0,0.000675913969,34069490.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
4,平安证券股份有限公司杭州曙光路证券营业部,18610604.08,0.015611323393,10519970.96,0.008824574852,8090633.12,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
5,国泰海通证券股份有限公司沈阳青年大街证券营业部,15650669.0,0.013128410772,8671814.0,0.007274266444,6978855.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
1,开源证券股份有限公司西安太华路证券营业部,49741166.0,0.041724891091,40884720.8,0.034295748569,8856445.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
2,华泰证券股份有限公司北京东三环北路证券营业部,0.0,0.0,21301680.0,0.017868706135,-21301680.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
3,深股通专用,35329470.0,0.029635780715,19363416.0,0.016242812317,15966054.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
4,中国银河证券股份有限公司桂林中山中路证券营业部,14057901.52,0.011792333334,14985359.0,0.012570321979,-927457.48,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
5,平安证券股份有限公司杭州曙光路证券营业部,18610604.08,0.015611323393,10519970.96,0.008824574852,8090633.12,连续三个交易日内，涨幅偏离值累计达到20%的证券,000785,居然智家
1,机构专用,12432099.0,0.020915135017,22926306.15,0.03857005873,-10494207.15,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
2,机构专用,9179908.0,0.01544381325,10977910.0,0.018468680941,-1798002.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
3,广发证券股份有限公司深圳福华一路证券营业部,8110962.73,0.013645473754,179130.0,0.000301359258,7931832.73,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
4,机构专用,7888608.0,0.013271395395,10255730.0,0.017253721809,-2367122.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,7699763.0,0.012953692111,7226745.0,0.012157910535,473018.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
1,机构专用,12432099.0,0.020915135017,22926306.15,0.03857005873,-10494207.15,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
2,机构专用,5481460.41,0.009221731951,16114700.58,0.02711055779,-10633240.17,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
3,机构专用,9179908.0,0.01544381325,10977910.0,0.018468680941,-1798002.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
4,机构专用,7888608.0,0.013271395395,10255730.0,0.017253721809,-2367122.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,7699763.0,0.012953692111,7226745.0,0.012157910535,473018.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,000821,ST京机
1,机构专用,29962136.09,0.029436350908,0.0,0.0,29962136.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
2,机构专用,23471064.4,0.023059186627,57969124.14,0.056951863341,-34498059.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
3,机构专用,16038507.2,0.015757058327,35093613.38,0.034477779387,-19055106.18,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
4,机构专用,14481012.0,0.014226894553,14853567.2,0.014592912035,-372555.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
5,机构专用,14308703.4,0.014057609679,41713498.22,0.040981496363,-27404794.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
1,机构专用,23471064.4,0.023059186627,57969124.14,0.056951863341,-34498059.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
2,机构专用,14308703.4,0.014057609679,41713498.22,0.040981496363,-27404794.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
3,机构专用,16038507.2,0.015757058327,35093613.38,0.034477779387,-19055106.18,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
4,中国国际金融股份有限公司上海分公司,1213735.0,0.001192435989,25109844.0,0.024669208397,-23896109.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
5,机构专用,13593038.4,0.013354503399,24783934.87,0.024349018425,-11190896.47,连续三个交易日内，涨幅偏离值累计达到20%的证券,001400,江顺科技
1,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日振幅值达到15%的前5只证券,002046,国机精工
2,国泰海通证券股份有限公司武汉紫阳东路证券营业部,145464619.4,0.057476022242,205291.0,8.1114639e-05,145259328.4,日振幅值达到15%的前5只证券,002046,国机精工
3,招商证券股份有限公司北京建国路证券营业部,104123889.72,0.041141461244,1060403.0,0.000418986738,103063486.72,日振幅值达到15%的前5只证券,002046,国机精工
4,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日振幅值达到15%的前5只证券,002046,国机精工
5,机构专用,64250754.3,0.025386776513,16401697.0,0.006480643235,47849057.3,日振幅值达到15%的前5只证券,002046,国机精工
6,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日涨幅偏离值达到7%的前5只证券,002046,国机精工
7,国泰海通证券股份有限公司武汉紫阳东路证券营业部,145464619.4,0.057476022242,205291.0,8.1114639e-05,145259328.4,日涨幅偏离值达到7%的前5只证券,002046,国机精工
8,招商证券股份有限公司北京建国路证券营业部,104123889.72,0.041141461244,1060403.0,0.000418986738,103063486.72,日涨幅偏离值达到7%的前5只证券,002046,国机精工
9,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
10,机构专用,64250754.3,0.025386776513,16401697.0,0.006480643235,47849057.3,日涨幅偏离值达到7%的前5只证券,002046,国机精工
1,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日振幅值达到15%的前5只证券,002046,国机精工
2,机构专用,26674522.58,0.010539645031,44749134.0,0.017681290693,-18074611.42,日振幅值达到15%的前5只证券,002046,国机精工
3,机构专用,47301294.02,0.018689700893,34073205.08,0.013463014588,13228088.94,日振幅值达到15%的前5只证券,002046,国机精工
4,国泰海通证券股份有限公司北京亦庄宏达北路证券营业部,280007.0,0.000110636446,24269540.0,0.009589387623,-23989533.0,日振幅值达到15%的前5只证券,002046,国机精工
5,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日振幅值达到15%的前5只证券,002046,国机精工
6,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日涨幅偏离值达到7%的前5只证券,002046,国机精工
7,机构专用,26674522.58,0.010539645031,44749134.0,0.017681290693,-18074611.42,日涨幅偏离值达到7%的前5只证券,002046,国机精工
8,机构专用,47301294.02,0.018689700893,34073205.08,0.013463014588,13228088.94,日涨幅偏离值达到7%的前5只证券,002046,国机精工
9,国泰海通证券股份有限公司北京亦庄宏达北路证券营业部,280007.0,0.000110636446,24269540.0,0.009589387623,-23989533.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
10,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
1,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日振幅值达到15%的前5只证券,002046,国机精工
2,国泰海通证券股份有限公司武汉紫阳东路证券营业部,145464619.4,0.057476022242,205291.0,8.1114639e-05,145259328.4,日振幅值达到15%的前5只证券,002046,国机精工
3,招商证券股份有限公司北京建国路证券营业部,104123889.72,0.041141461244,1060403.0,0.000418986738,103063486.72,日振幅值达到15%的前5只证券,002046,国机精工
4,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日振幅值达到15%的前5只证券,002046,国机精工
5,机构专用,64250754.3,0.025386776513,16401697.0,0.006480643235,47849057.3,日振幅值达到15%的前5只证券,002046,国机精工
6,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日涨幅偏离值达到7%的前5只证券,002046,国机精工
7,国泰海通证券股份有限公司武汉紫阳东路证券营业部,145464619.4,0.057476022242,205291.0,8.1114639e-05,145259328.4,日涨幅偏离值达到7%的前5只证券,002046,国机精工
8,招商证券股份有限公司北京建国路证券营业部,104123889.72,0.041141461244,1060403.0,0.000418986738,103063486.72,日涨幅偏离值达到7%的前5只证券,002046,国机精工
9,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
10,机构专用,64250754.3,0.025386776513,16401697.0,0.006480643235,47849057.3,日涨幅偏离值达到7%的前5只证券,002046,国机精工
1,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日振幅值达到15%的前5只证券,002046,国机精工
2,机构专用,26674522.58,0.010539645031,44749134.0,0.017681290693,-18074611.42,日振幅值达到15%的前5只证券,002046,国机精工
3,机构专用,47301294.02,0.018689700893,34073205.08,0.013463014588,13228088.94,日振幅值达到15%的前5只证券,002046,国机精工
4,国泰海通证券股份有限公司北京亦庄宏达北路证券营业部,280007.0,0.000110636446,24269540.0,0.009589387623,-23989533.0,日振幅值达到15%的前5只证券,002046,国机精工
5,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日振幅值达到15%的前5只证券,002046,国机精工
6,深股通专用,176349082.27,0.069679100091,103725651.34,0.040984109181,72623430.93,日涨幅偏离值达到7%的前5只证券,002046,国机精工
7,机构专用,26674522.58,0.010539645031,44749134.0,0.017681290693,-18074611.42,日涨幅偏离值达到7%的前5只证券,002046,国机精工
8,机构专用,47301294.02,0.018689700893,34073205.08,0.013463014588,13228088.94,日涨幅偏离值达到7%的前5只证券,002046,国机精工
9,国泰海通证券股份有限公司北京亦庄宏达北路证券营业部,280007.0,0.000110636446,24269540.0,0.009589387623,-23989533.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
10,机构专用,82762676.0,0.032701212337,22563443.0,0.008915274086,60199233.0,日涨幅偏离值达到7%的前5只证券,002046,国机精工
1,深股通专用,1119374653.19,0.07793256102,1483573274.32,0.103288621373,-364198621.13,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
2,机构专用,269697228.0,0.018776730041,379602032.83,0.026428469237,-109904804.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
3,机构专用,203592473.22,0.014174416758,187506884.42,0.01305451367,16085588.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
4,机构专用,174395137.67,0.012141653976,0.0,0.0,174395137.67,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
5,机构专用,160971099.35,0.011207052069,269578576.55,0.018768469347,-108607477.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
1,深股通专用,1119374653.19,0.07793256102,1483573274.32,0.103288621373,-364198621.13,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
2,机构专用,269697228.0,0.018776730041,379602032.83,0.026428469237,-109904804.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
3,机构专用,148868345.99,0.010364440024,283686839.34,0.019750708,-134818493.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
4,机构专用,160971099.35,0.011207052069,269578576.55,0.018768469347,-108607477.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
5,中国国际金融股份有限公司上海分公司,158507568.17,0.011035537292,251936170.0,0.017540178247,-93428601.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,002138,顺络电子
1,申万宏源证券有限公司上海第二分公司,77355544.0,0.057682866776,44165.0,3.2933177e-05,77311379.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
2,深股通专用,56784197.42,0.042343122747,25470169.0,0.018992722295,31314028.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
3,机构专用,30637610.0,0.0228460054,10760498.0,0.008023941666,19877112.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
4,中泰证券股份有限公司常州惠国路证券营业部,24752734.0,0.018457741796,14621.0,1.090266e-05,24738113.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
5,机构专用,22122340.0,0.016496296516,18234152.86,0.013596933792,3888187.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
1,深股通专用,56784197.42,0.042343122747,25470169.0,0.018992722295,31314028.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
2,机构专用,22122340.0,0.016496296516,18234152.86,0.013596933792,3888187.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
3,机构专用,15004519.0,0.011188644352,13721251.0,0.010231730688,1283268.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
4,东方财富证券股份有限公司拉萨东环路第二证券营业部,5763816.0,0.004297990981,11371885.04,0.008479843794,-5608069.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
5,机构专用,30637610.0,0.0228460054,10760498.0,0.008023941666,19877112.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002164,宁波东力
1,深股通专用,149662548.45,0.062088298043,80182478.92,0.033264124529,69480069.53,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
2,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,85821677.0,0.035603575613,4165571.0,0.001728109112,81656106.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
3,开源证券股份有限公司西安太华路证券营业部,78034098.6,0.032372857616,36490053.6,0.015138091306,41544045.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
4,国新证券股份有限公司北京分公司,59392284.0,0.02463920245,0.0,0.0,59392284.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
5,机构专用,38851340.6,0.016117683679,12073724.0,0.005008848118,26777616.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
1,深股通专用,149662548.45,0.062088298043,80182478.92,0.033264124529,69480069.53,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
2,中国银河证券股份有限公司杭州建国北路证券营业部,166870.0,6.92269e-05,39640035.0,0.016444877713,-39473165.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
3,开源证券股份有限公司西安太华路证券营业部,78034098.6,0.032372857616,36490053.6,0.015138091306,41544045.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
4,长江证券股份有限公司上海东明路证券营业部,90198.0,3.7419116e-05,31915019.0,0.013240114058,-31824821.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
5,机构专用,36302596.58,0.015060323772,31051355.24,0.012881818589,5251241.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,002254,泰和新材
1,机构专用,15449394.0,0.045879777504,9310681.0,0.027649755886,6138713.0,日振幅值达到15%的前5只证券,002329,皇氏集团
2,信达证券股份有限公司北京分公司,15372767.0,0.04565221973,11070.0,3.2874373e-05,15361697.0,日振幅值达到15%的前5只证券,002329,皇氏集团
3,中国国际金融股份有限公司上海分公司,15176550.0,0.045069517761,2036736.0,0.00604845695,13139814.0,日振幅值达到15%的前5只证券,002329,皇氏集团
4,机构专用,13631607.0,0.04048152932,26796053.0,0.079575739322,-13164446.0,日振幅值达到15%的前5只证券,002329,皇氏集团
