序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,代码,名称
3,机构专用,167918840.35,0.022491401359,0.0,0.0,167918840.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
4,机构专用,131684462.48,0.017638092856,77120079.08,0.010329625001,54564383.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
5,机构专用,101528189.68,0.013598898483,81632551.0,0.010934034946,19895638.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
1,深股通专用,506421958.11,0.067831218302,553014553.28,0.074071928136,-46592595.17,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
2,机构专用,178919190.4,0.023964811296,95439779.58,0.012783404076,83479410.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
3,机构专用,71257703.0,0.009544406064,90112129.2,0.01206980742,-18854426.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
4,华泰证券股份有限公司江阴福泰路证券营业部,37856439.25,0.005070570803,90096907.6,0.012067768607,-52240468.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
5,机构专用,101528189.68,0.013598898483,81632551.0,0.010934034946,19895638.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,000700,模塑科技
1,深股通专用,1228270557.82,0.06156662573,574144158.45,0.028778772147,654126399.37,日涨幅偏离值达到7%的前5只证券,000725,京东方A
2,国泰海通证券股份有限公司北京知春路证券营业部,421705949.98,0.021137861056,22542840.0,0.001129951853,399163109.98,日涨幅偏离值达到7%的前5只证券,000725,京东方A
3,机构专用,398376213.11,0.019968466277,530092519.59,0.026570699385,-131716306.48,日涨幅偏离值达到7%的前5只证券,000725,京东方A
4,国泰海通证券股份有限公司湛江万豪世家证券营业部,352561570.0,0.017672023553,2230598.0,0.000111807933,350330972.0,日涨幅偏离值达到7%的前5只证券,000725,京东方A
5,国泰海通证券股份有限公司武汉紫阳东路证券营业部,317159812.0,0.015897522999,1870943.0,9.3780354e-05,315288869.0,日涨幅偏离值达到7%的前5只证券,000725,京东方A
1,深股通专用,1228270557.82,0.06156662573,574144158.45,0.028778772147,654126399.37,日涨幅偏离值达到7%的前5只证券,000725,京东方A
2,机构专用,398376213.11,0.019968466277,530092519.59,0.026570699385,-131716306.48,日涨幅偏离值达到7%的前5只证券,000725,京东方A
3,中国银河证券股份有限公司温州三友路证券营业部,6195504.0,0.000310547439,222658712.0,0.011160688905,-216463208.0,日涨幅偏离值达到7%的前5只证券,000725,京东方A
4,机构专用,247443298.0,0.012403007481,191740536.81,0.009610926348,55702761.19,日涨幅偏离值达到7%的前5只证券,000725,京东方A
5,机构专用,181736468.12,0.009109475956,134849959.75,0.006759306367,46886508.37,日涨幅偏离值达到7%的前5只证券,000725,京东方A
1,深股通专用,235144768.21,0.053643754911,140662351.47,0.032089409281,94482416.74,日涨幅偏离值达到7%的前5只证券,000733,振华科技
2,国泰海通证券股份有限公司北京知春路证券营业部,102853963.0,0.023464152848,3915004.0,0.000893132842,98938959.0,日涨幅偏离值达到7%的前5只证券,000733,振华科技
3,广发证券股份有限公司郑州农业路证券营业部,92287383.0,0.021053590912,444621.0,0.000101431727,91842762.0,日涨幅偏离值达到7%的前5只证券,000733,振华科技
4,机构专用,91535788.0,0.020882128973,37931360.28,0.008653310085,53604427.72,日涨幅偏离值达到7%的前5只证券,000733,振华科技
5,广发证券股份有限公司珠海柠溪路证券营业部,88617876.39,0.020216463577,637514.0,0.000145436554,87980362.39,日涨幅偏离值达到7%的前5只证券,000733,振华科技
1,深股通专用,235144768.21,0.053643754911,140662351.47,0.032089409281,94482416.74,日涨幅偏离值达到7%的前5只证券,000733,振华科技
2,中国中金财富证券有限公司南昌红谷中大道证券营业部,117040.0,2.6700424e-05,49536343.9,0.01130076383,-49419303.9,日涨幅偏离值达到7%的前5只证券,000733,振华科技
3,机构专用,81225186.58,0.018529963625,39777737.0,0.009074525412,41447449.58,日涨幅偏离值达到7%的前5只证券,000733,振华科技
4,机构专用,91535788.0,0.020882128973,37931360.28,0.008653310085,53604427.72,日涨幅偏离值达到7%的前5只证券,000733,振华科技
5,机构专用,40834544.0,0.009315615597,37894753.95,0.008644959056,2939790.05,日涨幅偏离值达到7%的前5只证券,000733,振华科技
1,深股通专用,16712677.0,0.039601645949,28502779.28,0.067538968987,-11790102.28,日跌幅偏离值达到7%的前5只证券,000759,中百集团
2,国信证券股份有限公司深圳互联网分公司,8541413.0,0.020239367609,7114837.0,0.01685901402,1426576.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
3,东方财富证券股份有限公司拉萨金融城南环路证券营业部,7030558.0,0.0166593101,4723713.0,0.011193108668,2306845.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
4,机构专用,6452616.0,0.015289843409,4578346.0,0.01084865323,1874270.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
5,机构专用,5485439.28,0.012998062742,7581597.0,0.01796502859,-2096157.72,日跌幅偏离值达到7%的前5只证券,000759,中百集团
1,深股通专用,16712677.0,0.039601645949,28502779.28,0.067538968987,-11790102.28,日跌幅偏离值达到7%的前5只证券,000759,中百集团
2,机构专用,1813373.0,0.004296891247,11519450.0,0.02729599695,-9706077.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
3,机构专用,940290.0,0.002228071043,8424822.0,0.019963098552,-7484532.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
4,机构专用,5485439.28,0.012998062742,7581597.0,0.01796502859,-2096157.72,日跌幅偏离值达到7%的前5只证券,000759,中百集团
5,国信证券股份有限公司深圳互联网分公司,8541413.0,0.020239367609,7114837.0,0.01685901402,1426576.0,日跌幅偏离值达到7%的前5只证券,000759,中百集团
1,机构专用,27496885.0,0.044918004011,23537498.0,0.038450080057,3959387.0,日振幅值达到15%的前5只证券,000802,北京文化
2,机构专用,22297772.0,0.036424904571,20296664.0,0.033155960574,2001108.0,日振幅值达到15%的前5只证券,000802,北京文化
3,机构专用,18099973.0,0.029567518641,16292980.0,0.026615674502,1806993.0,日振幅值达到15%的前5只证券,000802,北京文化
4,机构专用,17862149.0,0.029179017202,37690885.0,0.061570586036,-19828736.0,日振幅值达到15%的前5只证券,000802,北京文化
5,机构专用,16765059.99,0.027386848797,13572366.0,0.022171369245,3192693.99,日振幅值达到15%的前5只证券,000802,北京文化
1,机构专用,17862149.0,0.029179017202,37690885.0,0.061570586036,-19828736.0,日振幅值达到15%的前5只证券,000802,北京文化
2,大同证券有限责任公司浙江分公司,0.0,0.0,28323326.0,0.046268050758,-28323326.0,日振幅值达到15%的前5只证券,000802,北京文化
3,机构专用,27496885.0,0.044918004011,23537498.0,0.038450080057,3959387.0,日振幅值达到15%的前5只证券,000802,北京文化
4,机构专用,22297772.0,0.036424904571,20296664.0,0.033155960574,2001108.0,日振幅值达到15%的前5只证券,000802,北京文化
5,机构专用,18099973.0,0.029567518641,16292980.0,0.026615674502,1806993.0,日振幅值达到15%的前5只证券,000802,北京文化
1,机构专用,3896792.0,0.024125943379,4410378.58,0.027305677055,-513586.58,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
2,机构专用,3537675.0,0.021902566712,6576317.0,0.040715504339,-3038642.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
3,民生证券股份有限公司浙江分公司,3264781.0,0.020213016643,0.0,0.0,3264781.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
4,国投证券股份有限公司北京北苑路证券营业部,2815054.0,0.017428652443,0.0,0.0,2815054.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
5,机构专用,2536765.0,0.015705700678,5218761.0,0.032310560172,-2681996.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
1,机构专用,0.0,0.0,8750696.0,0.054177589212,-8750696.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
2,机构专用,2260122.5,0.013992942776,6900336.0,0.042721581145,-4640213.5,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
3,机构专用,3537675.0,0.021902566712,6576317.0,0.040715504339,-3038642.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
4,机构专用,2536765.0,0.015705700678,5218761.0,0.032310560172,-2681996.0,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
5,机构专用,3896792.0,0.024125943379,4410378.58,0.027305677055,-513586.58,日跌幅偏离值达到7%的前5只证券,001278,一彬科技
1,深股通专用,1064631606.67,0.083901774121,505100679.77,0.03980611028,559530926.9,日涨幅偏离值达到7%的前5只证券,001309,德明利
2,机构专用,259752405.43,0.020470637459,283175729.82,0.02231658911,-23423324.39,日涨幅偏离值达到7%的前5只证券,001309,德明利
3,国泰海通证券股份有限公司北京知春路证券营业部,255020641.8,0.020097735358,9563286.0,0.000753666016,245457355.8,日涨幅偏离值达到7%的前5只证券,001309,德明利
4,中信建投证券股份有限公司安徽分公司,184387257.0,0.014531240563,1011005.0,7.9675554e-05,183376252.0,日涨幅偏离值达到7%的前5只证券,001309,德明利
5,机构专用,164871317.25,0.012993223132,157880264.25,0.012442270346,6991053.0,日涨幅偏离值达到7%的前5只证券,001309,德明利
1,深股通专用,1064631606.67,0.083901774121,505100679.77,0.03980611028,559530926.9,日涨幅偏离值达到7%的前5只证券,001309,德明利
2,华泰证券股份有限公司上海武定路证券营业部,59282086.0,0.004671918585,482785885.08,0.038047519936,-423503799.08,日涨幅偏离值达到7%的前5只证券,001309,德明利
3,机构专用,259752405.43,0.020470637459,283175729.82,0.02231658911,-23423324.39,日涨幅偏离值达到7%的前5只证券,001309,德明利
4,机构专用,0.0,0.0,268760593.0,0.021180557129,-268760593.0,日涨幅偏离值达到7%的前5只证券,001309,德明利
5,华泰证券股份有限公司上海分公司,1264311.0,9.9638161e-05,177856433.75,0.014016557687,-176592122.75,日涨幅偏离值达到7%的前5只证券,001309,德明利
1,深股通专用,177527833.68,0.039535568132,178211294.46,0.039687775308,-683460.78,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
2,开源证券股份有限公司西安太华路证券营业部,105125716.0,0.023411567759,17969746.0,0.004001874537,87155970.0,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
3,国金证券股份有限公司深圳分公司,85116190.03,0.018955432849,13780665.22,0.003068963426,71335524.81,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
4,国泰海通证券股份有限公司深圳海岸城海德三道证券营业部,83515111.0,0.01859887147,212299.0,4.727913e-05,83302812.0,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
5,机构专用,64136260.47,0.014283188405,50720452.0,0.011295478823,13415808.47,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,深股通专用,177527833.68,0.039535568132,178211294.46,0.039687775308,-683460.78,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
2,国泰海通证券股份有限公司成都北一环路证券营业部,1322157.0,0.000294445254,112571472.0,0.025069742635,-111249315.0,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
3,国泰海通证券股份有限公司北京知春路证券营业部,3412922.0,0.000760060028,112282095.84,0.02500529837,-108869173.84,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
4,机构专用,49108062.98,0.010936398702,95962031.33,0.021370809011,-46853968.35,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
5,华泰证券股份有限公司深圳彩田路证券营业部,40224953.9,0.008958124327,76343496.13,0.017001748008,-36118542.23,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,东方财富证券股份有限公司拉萨东环路第二证券营业部,19071699.34,0.018890213278,14102341.0,0.013968143293,4969358.34,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
2,华泰证券股份有限公司上海武定路证券营业部,11701422.0,0.011590071409,1178552.0,0.001167336913,10522870.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
3,东方财富证券股份有限公司拉萨团结路第一证券营业部,11496202.0,0.01138680428,11024803.0,0.010919891107,471399.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
4,机构专用,10652564.0,0.010551194329,7381195.0,0.007310955637,3271369.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10646506.0,0.010545193977,7865933.66,0.00779108153,2780572.34,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
1,浙商证券股份有限公司杭州五星路证券营业部,0.0,0.0,18354221.0,0.018179562454,-18354221.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
2,信达证券股份有限公司深圳湾科技生态园证券营业部,0.0,0.0,17480510.0,0.017314165677,-17480510.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
3,东亚前海证券有限责任公司上海分公司,0.0,0.0,17287946.0,0.017123434114,-17287946.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
4,中信建投证券股份有限公司上海营口路证券营业部,9570809.0,0.009479733297,15425167.68,0.01527838197,-5854358.68,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
5,中国银河证券股份有限公司威海统一路证券营业部,6668430.0,0.0066049733,14627754.0,0.014488556469,-7959324.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002055,ST得润
1,深股通专用,646097994.37,0.072887789719,750346414.92,0.08464829203,-104248420.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
2,机构专用,207409464.07,0.023398335136,200160348.0,0.022580545803,7249116.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
3,机构专用,203241762.4,0.022928167196,0.0,0.0,203241762.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
4,机构专用,120889763.1,0.013637850154,211495100.24,0.023859245079,-90605337.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
5,机构专用,89337910.34,0.010078413615,149377785.68,0.016851649017,-60039875.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
1,深股通专用,646097994.37,0.072887789719,750346414.92,0.08464829203,-104248420.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
2,机构专用,120889763.1,0.013637850154,211495100.24,0.023859245079,-90605337.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
3,机构专用,207409464.07,0.023398335136,200160348.0,0.022580545803,7249116.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
4,机构专用,89337910.34,0.010078413615,149377785.68,0.016851649017,-60039875.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
5,中国国际金融股份有限公司上海分公司,82874736.0,0.009349288163,106384267.84,0.012001452119,-23509531.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,002056,横店东磁
1,招商证券股份有限公司深圳深南大道车公庙证券营业部,7555256.0,0.015910837634,358664.0,0.000755321152,7196592.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
2,东方财富证券股份有限公司山南香曲东路证券营业部,7421491.0,0.015629137954,5834919.0,0.012287928935,1586572.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
3,机构专用,7010990.0,0.014764651727,3553897.0,0.00748425707,3457093.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
4,长城证券股份有限公司四川分公司,6980000.0,0.014699388967,0.0,0.0,6980000.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
5,民生证券股份有限公司深圳深南大道科技园证券营业部,6840400.0,0.014405401187,0.0,0.0,6840400.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
1,上海证券有限责任公司温州月乐西街证券营业部,0.0,0.0,17702504.0,0.037280228077,-17702504.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
2,深股通专用,0.0,0.0,8089193.0,0.017035271394,-8089193.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
3,国泰海通证券股份有限公司上海闵行区号文路证券营业部,268020.0,0.000564431265,7843555.0,0.016517975047,-7575535.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
4,平安证券股份有限公司上海巨鹿路营业部,205686.0,0.000433160246,6916426.0,0.014565506595,-6710740.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
5,东方财富证券股份有限公司山南香曲东路证券营业部,7421491.0,0.015629137954,5834919.0,0.012287928935,1586572.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002082,ST万邦
1,深股通专用,23215145.0,0.013852850263,18334708.0,0.01094061504,4880437.0,日换手率达到20%的前5只证券,002137,实益达
2,东方财富证券股份有限公司拉萨金融城南环路证券营业部,19165171.0,0.011436165664,10002704.0,0.005968774295,9162467.0,日换手率达到20%的前5只证券,002137,实益达
3,机构专用,18950969.16,0.011308347982,10238505.0,0.006109480543,8712464.16,日换手率达到20%的前5只证券,002137,实益达
4,国信证券股份有限公司浙江互联网分公司,16393249.0,0.009782115241,2002488.0,0.001194916785,14390761.0,日换手率达到20%的前5只证券,002137,实益达
5,东方财富证券股份有限公司拉萨团结路第一证券营业部,14859887.0,0.008867133483,10079481.0,0.006014588365,4780406.0,日换手率达到20%的前5只证券,002137,实益达
1,开源证券股份有限公司西安太华路证券营业部,2034.0,1.213721e-06,59181371.34,0.035314475767,-59179337.34,日换手率达到20%的前5只证券,002137,实益达
2,国新证券股份有限公司北京分公司,137574.0,8.2092618e-05,58880942.24,0.035135204893,-58743368.24,日换手率达到20%的前5只证券,002137,实益达
3,国新证券股份有限公司北京中关村大街证券营业部,0.0,0.0,25319064.0,0.015108292556,-25319064.0,日换手率达到20%的前5只证券,002137,实益达
4,广发证券股份有限公司广州科韵路证券营业部,142739.0,8.5174656e-05,22748969.0,0.013574675549,-22606230.0,日换手率达到20%的前5只证券,002137,实益达
5,华鑫证券有限责任公司上海茅台路证券营业部,44479.0,2.6541334e-05,20935830.68,0.012492746762,-20891351.68,日换手率达到20%的前5只证券,002137,实益达
1,深股通专用,5031485653.99,0.073584862074,4309686501.56,0.063028637783,721799152.43,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
2,机构专用,1541412723.85,0.02254297249,1344914984.16,0.019669217089,196497739.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
3,机构专用,1163221134.86,0.017011966774,712445987.31,0.010419435395,450775147.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
4,机构专用,1023688840.21,0.014971324037,871293999.65,0.01274256814,152394840.56,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
5,机构专用,827649731.64,0.01210427606,688884581.3,0.010074852715,138765150.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
1,深股通专用,5031485653.99,0.073584862074,4309686501.56,0.063028637783,721799152.43,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
2,机构专用,1541412723.85,0.02254297249,1344914984.16,0.019669217089,196497739.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
3,机构专用,1023688840.21,0.014971324037,871293999.65,0.01274256814,152394840.56,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
4,国泰海通证券股份有限公司上海分公司,140522259.35,0.00205512085,782468751.07,0.011443509747,-641946491.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
5,机构专用,1163221134.86,0.017011966774,712445987.31,0.010419435395,450775147.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,002384,东山精密
1,深股通专用,131827057.5,0.056245469276,190338626.38,0.081210076027,-58511568.88,日换手率达到20%的前5只证券,002421,达实智能
2,机构专用,33614103.0,0.014341828099,36319357.0,0.015496054581,-2705254.0,日换手率达到20%的前5只证券,002421,达实智能
3,机构专用,32495271.0,0.013864466076,58955544.43,0.025154033821,-26460273.43,日换手率达到20%的前5只证券,002421,达实智能
4,中国银河证券股份有限公司庄河世纪大街证券营业部,30068323.56,0.012828982161,17414002.0,0.00742987618,12654321.56,日换手率达到20%的前5只证券,002421,达实智能
5,国信证券股份有限公司浙江互联网分公司,24652414.0,0.010518224563,20349386.0,0.008682290167,4303028.0,日换手率达到20%的前5只证券,002421,达实智能
1,深股通专用,131827057.5,0.056245469276,190338626.38,0.081210076027,-58511568.88,日换手率达到20%的前5只证券,002421,达实智能
2,东莞证券股份有限公司南京分公司,12657742.0,0.005400565349,67746437.26,0.028904765287,-55088695.26,日换手率达到20%的前5只证券,002421,达实智能
3,机构专用,32495271.0,0.013864466076,58955544.43,0.025154033821,-26460273.43,日换手率达到20%的前5只证券,002421,达实智能
4,机构专用,15727912.0,0.00671048727,43504919.72,0.018561854234,-27777007.72,日换手率达到20%的前5只证券,002421,达实智能
5,机构专用,8374869.0,0.003573230306,36339525.0,0.015504659481,-27964656.0,日换手率达到20%的前5只证券,002421,达实智能
1,深股通专用,966777375.86,0.067213591902,1990709719.12,0.138400788016,-1023932343.26,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
2,机构专用,465595859.75,0.032369779113,456082011.73,0.031708344626,9513848.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
3,中信证券股份有限公司杭州延安路证券营业部,447282298.79,0.031096559194,6417613.0,0.000446173889,440864685.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
4,机构专用,315628500.77,0.021943547473,406399513.7,0.028254251439,-90771012.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
5,机构专用,287694510.04,0.020001483147,0.0,0.0,287694510.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
1,深股通专用,966777375.86,0.067213591902,1990709719.12,0.138400788016,-1023932343.26,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
2,机构专用,465595859.75,0.032369779113,456082011.73,0.031708344626,9513848.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
3,机构专用,315628500.77,0.021943547473,406399513.7,0.028254251439,-90771012.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
4,机构专用,171299351.51,0.011909303003,367338778.29,0.025538618662,-196039426.78,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
5,机构专用,280958146.7,0.01953314867,290180199.37,0.020174296571,-9222052.67,连续三个交易日内，涨幅偏离值累计达到20%的证券,002484,江海股份
1,深股通专用,257548836.0,0.044489158866,74522142.09,0.012873004864,183026693.91,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
2,国泰海通证券股份有限公司武汉紫阳东路证券营业部,208334463.0,0.035987835028,1952502.0,0.000337276507,206381961.0,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
3,机构专用,148057981.79,0.025575635191,139559003.75,0.024107516017,8498978.04,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
4,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,127000272.0,0.021938112262,3063381.0,0.000529170491,123936891.0,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
5,机构专用,123626775.54,0.021355372218,72389581.81,0.012504624969,51237193.73,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
1,机构专用,148057981.79,0.025575635191,139559003.75,0.024107516017,8498978.04,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
2,机构专用,75279061.46,0.013003755624,117482096.38,0.020293936214,-42203034.92,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
3,深股通专用,257548836.0,0.044489158866,74522142.09,0.012873004864,183026693.91,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
4,国信证券股份有限公司浙江互联网分公司,37173839.0,0.00642143391,72970851.48,0.012605033882,-35797012.48,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
5,机构专用,123626775.54,0.021355372218,72389581.81,0.012504624969,51237193.73,日涨幅偏离值达到7%的前5只证券,002491,通鼎互联
1,中国银河证券股份有限公司北京珠市口大街证券营业部,2938139.72,0.025764157871,4980.0,4.366896e-05,2933159.72,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
2,华源证券股份有限公司湖北分公司,2351228.0,0.020617606771,0.0,0.0,2351228.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
3,中信建投证券股份有限公司上海营口路证券营业部,2015423.0,0.017672977223,819502.0,0.007186104446,1195921.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
4,国泰海通证券股份有限公司成都北一环路证券营业部,1687204.0,0.014794868304,78000.0,0.000683971664,1609204.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
5,德邦证券股份有限公司上海乍浦路证券营业部,1659170.0,0.014549041873,0.0,0.0,1659170.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
1,光大证券股份有限公司郑州金融岛证券营业部,0.0,0.0,2820450.0,0.024732152312,-2820450.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,002501,*ST利源
