序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,代码,名称
5,东方财富证券股份有限公司拉萨东环路第二证券营业部,2766144.0,0.009847328852,688837.0,0.002452223913,2077307.0,日振幅值达到15%的前5只证券,000517,荣安地产
6,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
7,国泰海通证券股份有限公司深圳雅宝路证券营业部,4675993.0,0.016646292016,110147.0,0.000392117594,4565846.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
8,东方财富证券股份有限公司拉萨金融城南环路证券营业部,3447128.0,0.012271596494,1509865.0,0.005375040915,1937263.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
9,国金证券股份有限公司深圳分公司,2851526.0,0.010151284334,633085.0,0.002253749691,2218441.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
10,东方财富证券股份有限公司拉萨东环路第二证券营业部,2766144.0,0.009847328852,688837.0,0.002452223913,2077307.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
1,国新证券股份有限公司北京中关村大街证券营业部,0.0,0.0,15216300.0,0.054169237038,-15216300.0,日振幅值达到15%的前5只证券,000517,荣安地产
2,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日振幅值达到15%的前5只证券,000517,荣安地产
3,国新证券股份有限公司北京分公司,0.0,0.0,6970491.0,0.024814585625,-6970491.0,日振幅值达到15%的前5只证券,000517,荣安地产
4,中国银河证券股份有限公司太原迎泽桥西证券营业部,1321730.0,0.004705290095,5639036.0,0.020074675036,-4317306.0,日振幅值达到15%的前5只证券,000517,荣安地产
5,机构专用,916208.0,0.003261652854,3999286.0,0.014237250272,-3083078.0,日振幅值达到15%的前5只证券,000517,荣安地产
6,国新证券股份有限公司北京中关村大街证券营业部,0.0,0.0,15216300.0,0.054169237038,-15216300.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
7,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
8,国新证券股份有限公司北京分公司,0.0,0.0,6970491.0,0.024814585625,-6970491.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
9,中国银河证券股份有限公司太原迎泽桥西证券营业部,1321730.0,0.004705290095,5639036.0,0.020074675036,-4317306.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
10,机构专用,916208.0,0.003261652854,3999286.0,0.014237250272,-3083078.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
1,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日振幅值达到15%的前5只证券,000517,荣安地产
2,国泰海通证券股份有限公司深圳雅宝路证券营业部,4675993.0,0.016646292016,110147.0,0.000392117594,4565846.0,日振幅值达到15%的前5只证券,000517,荣安地产
3,东方财富证券股份有限公司拉萨金融城南环路证券营业部,3447128.0,0.012271596494,1509865.0,0.005375040915,1937263.0,日振幅值达到15%的前5只证券,000517,荣安地产
4,国金证券股份有限公司深圳分公司,2851526.0,0.010151284334,633085.0,0.002253749691,2218441.0,日振幅值达到15%的前5只证券,000517,荣安地产
5,东方财富证券股份有限公司拉萨东环路第二证券营业部,2766144.0,0.009847328852,688837.0,0.002452223913,2077307.0,日振幅值达到15%的前5只证券,000517,荣安地产
6,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
7,国泰海通证券股份有限公司深圳雅宝路证券营业部,4675993.0,0.016646292016,110147.0,0.000392117594,4565846.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
8,东方财富证券股份有限公司拉萨金融城南环路证券营业部,3447128.0,0.012271596494,1509865.0,0.005375040915,1937263.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
9,国金证券股份有限公司深圳分公司,2851526.0,0.010151284334,633085.0,0.002253749691,2218441.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
10,东方财富证券股份有限公司拉萨东环路第二证券营业部,2766144.0,0.009847328852,688837.0,0.002452223913,2077307.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
1,国新证券股份有限公司北京中关村大街证券营业部,0.0,0.0,15216300.0,0.054169237038,-15216300.0,日振幅值达到15%的前5只证券,000517,荣安地产
2,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日振幅值达到15%的前5只证券,000517,荣安地产
3,国新证券股份有限公司北京分公司,0.0,0.0,6970491.0,0.024814585625,-6970491.0,日振幅值达到15%的前5只证券,000517,荣安地产
4,中国银河证券股份有限公司太原迎泽桥西证券营业部,1321730.0,0.004705290095,5639036.0,0.020074675036,-4317306.0,日振幅值达到15%的前5只证券,000517,荣安地产
5,机构专用,916208.0,0.003261652854,3999286.0,0.014237250272,-3083078.0,日振幅值达到15%的前5只证券,000517,荣安地产
6,国新证券股份有限公司北京中关村大街证券营业部,0.0,0.0,15216300.0,0.054169237038,-15216300.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
7,深股通专用,5441748.0,0.019372340011,9764910.24,0.034762572862,-4323162.24,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
8,国新证券股份有限公司北京分公司,0.0,0.0,6970491.0,0.024814585625,-6970491.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
9,中国银河证券股份有限公司太原迎泽桥西证券营业部,1321730.0,0.004705290095,5639036.0,0.020074675036,-4317306.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
10,机构专用,916208.0,0.003261652854,3999286.0,0.014237250272,-3083078.0,日跌幅偏离值达到7%的前5只证券,000517,荣安地产
1,深股通专用,411902828.66,0.044191971037,533114373.59,0.057196438864,-121211544.93,日涨幅偏离值达到7%的前5只证券,000636,风华高科
2,国泰海通证券股份有限公司余姚舜水南路证券营业部,350363407.52,0.037589568413,4338802.0,0.000465498654,346024605.52,日涨幅偏离值达到7%的前5只证券,000636,风华高科
3,机构专用,256011176.98,0.027466765778,226029997.07,0.024250163847,29981179.91,日涨幅偏离值达到7%的前5只证券,000636,风华高科
4,长城证券股份有限公司深圳华为稼先路证券营业部,253729683.8,0.027221990376,0.0,0.0,253729683.8,日涨幅偏离值达到7%的前5只证券,000636,风华高科
5,国泰海通证券股份有限公司无锡湖滨路证券营业部,210539751.64,0.02258825616,727563.0,7.8058321e-05,209812188.64,日涨幅偏离值达到7%的前5只证券,000636,风华高科
1,深股通专用,411902828.66,0.044191971037,533114373.59,0.057196438864,-121211544.93,日涨幅偏离值达到7%的前5只证券,000636,风华高科
2,机构专用,185448230.97,0.019896252906,270026808.41,0.028970466009,-84578577.44,日涨幅偏离值达到7%的前5只证券,000636,风华高科
3,机构专用,256011176.98,0.027466765778,226029997.07,0.024250163847,29981179.91,日涨幅偏离值达到7%的前5只证券,000636,风华高科
4,机构专用,0.0,0.0,178744655.11,0.019177043885,-178744655.11,日涨幅偏离值达到7%的前5只证券,000636,风华高科
5,机构专用,93879517.01,0.010072086444,140185273.64,0.015040109272,-46305756.63,日涨幅偏离值达到7%的前5只证券,000636,风华高科
1,机构专用,6602455.0,0.036142818078,7433357.0,0.040691298882,-830902.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
2,国信证券股份有限公司深圳泰然九路证券营业部,6234283.0,0.034127389935,0.0,0.0,6234283.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
3,机构专用,4367967.0,0.023910899302,4792975.0,0.02623745614,-425008.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
4,平安证券股份有限公司济南解放路证券营业部,3947554.0,0.021609496176,1955147.0,0.010702764704,1992407.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,3421261.0,0.018728490224,762810.0,0.004175735095,2658451.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
1,广发证券股份有限公司广州中山三路中华广场证券营业部,37810.0,0.000206977549,16245618.0,0.088930922806,-16207808.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
2,机构专用,6602455.0,0.036142818078,7433357.0,0.040691298882,-830902.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
3,国泰海通证券股份有限公司杭州延安路证券营业部,0.0,0.0,5575372.0,0.030520413378,-5575372.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
4,机构专用,4367967.0,0.023910899302,4792975.0,0.02623745614,-425008.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
5,东方财富证券股份有限公司昌都两江大道证券营业部,1275055.0,0.006979840212,4079966.0,0.022334339106,-2804911.0,日跌幅偏离值达到7%的前5只证券,000668,荣丰控股
1,深股通专用,22797396.09,0.064585198746,41192257.5,0.116697982828,-18394861.41,日振幅值达到15%的前5只证券,000718,苏宁环球
2,国泰海通证券股份有限公司深圳分公司,21251454.0,0.060205532896,0.0,0.0,21251454.0,日振幅值达到15%的前5只证券,000718,苏宁环球
3,机构专用,4958294.0,0.014046885099,8115349.0,0.022990846235,-3157055.0,日振幅值达到15%的前5只证券,000718,苏宁环球
4,国泰海通证券股份有限公司南京太平南路证券营业部,4673870.0,0.013241109716,11983.0,3.3947931e-05,4661887.0,日振幅值达到15%的前5只证券,000718,苏宁环球
5,机构专用,4532226.0,0.012839831173,8306679.0,0.023532885599,-3774453.0,日振幅值达到15%的前5只证券,000718,苏宁环球
1,深股通专用,22797396.09,0.064585198746,41192257.5,0.116697982828,-18394861.41,日振幅值达到15%的前5只证券,000718,苏宁环球
2,广发证券股份有限公司荆州江津路证券营业部,1505.0,4.263677e-06,12267303.0,0.034753363902,-12265798.0,日振幅值达到15%的前5只证券,000718,苏宁环球
3,机构专用,4532226.0,0.012839831173,8306679.0,0.023532885599,-3774453.0,日振幅值达到15%的前5只证券,000718,苏宁环球
4,机构专用,4958294.0,0.014046885099,8115349.0,0.022990846235,-3157055.0,日振幅值达到15%的前5只证券,000718,苏宁环球
5,机构专用,2404803.0,0.006812825425,6369178.5,0.018043931756,-3964375.5,日振幅值达到15%的前5只证券,000718,苏宁环球
1,国泰海通证券股份有限公司南京太平南路证券营业部,314474770.93,0.085468892386,338777611.52,0.09207399098,-24302840.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
2,深股通专用,151995992.39,0.04130992473,152089381.94,0.041335306421,-93389.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
3,浙商证券股份有限公司杭州五星路证券营业部,60966721.76,0.01656971771,13030.0,3.541332e-06,60953691.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
4,国泰海通证券股份有限公司济南经十路证券营业部,42640564.0,0.011588979825,408014.0,0.000110891263,42232550.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
5,机构专用,42590301.5,0.011575319333,19596869.0,0.005326095581,22993432.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
1,国泰海通证券股份有限公司南京太平南路证券营业部,314474770.93,0.085468892386,338777611.52,0.09207399098,-24302840.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
2,深股通专用,151995992.39,0.04130992473,152089381.94,0.041335306421,-93389.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
3,方正证券股份有限公司上海杨高南路证券营业部,41521.0,1.1284701e-05,46625559.0,0.012672033667,-46584038.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
4,机构专用,38888936.06,0.01056935118,41954974.63,0.011402648299,-3066038.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
5,机构专用,41023528.5,0.011149497088,33983959.0,0.009236261866,7039569.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,000970,中科三环
1,华泰证券股份有限公司深圳前海证券营业部,290420827.27,0.159741070676,368430.0,0.000202648699,290052397.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
2,开源证券股份有限公司西安太华路证券营业部,51537866.9,0.028347533186,17115507.0,0.009414095535,34422359.9,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
3,华福证券股份有限公司江苏分公司,50151474.0,0.027584971188,0.0,0.0,50151474.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
4,深股通专用,48774979.06,0.026827853396,103251260.75,0.056791612006,-54476281.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
5,平安证券股份有限公司杭州曙光路证券营业部,29539087.0,0.016247475873,1048945.0,0.00057695448,28490142.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
1,深股通专用,48774979.06,0.026827853396,103251260.75,0.056791612006,-54476281.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
2,机构专用,11021713.0,0.006062307073,26948913.0,0.014822794414,-15927200.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
3,机构专用,12306038.0,0.006768728346,20318417.0,0.011175802082,-8012379.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
4,机构专用,9952430.54,0.005474166317,20051082.96,0.011028759509,-10098652.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
5,华鑫证券有限责任公司南京清凉门大街证券营业部,17541097.0,0.009648184126,18293296.0,0.010061918481,-752199.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,001696,宗申动力
1,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日振幅值达到15%的前5只证券,001896,豫能控股
2,国泰海通证券股份有限公司成都北一环路证券营业部,154219296.34,0.027359196974,459277.0,8.1477806e-05,153760019.34,日振幅值达到15%的前5只证券,001896,豫能控股
3,华泰证券股份有限公司深圳彩田路证券营业部,146302883.53,0.025954789727,972222.0,0.000172476557,145330661.53,日振幅值达到15%的前5只证券,001896,豫能控股
4,华泰证券股份有限公司岳阳岳阳大道证券营业部,99130406.69,0.017586180116,201784.0,3.5797389e-05,98928622.69,日振幅值达到15%的前5只证券,001896,豫能控股
5,开源证券股份有限公司西安高新成章路证券营业部,98408299.0,0.017458074963,134174.0,2.3803071e-05,98274125.0,日振幅值达到15%的前5只证券,001896,豫能控股
6,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
7,国泰海通证券股份有限公司成都北一环路证券营业部,154219296.34,0.027359196974,459277.0,8.1477806e-05,153760019.34,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
8,华泰证券股份有限公司深圳彩田路证券营业部,146302883.53,0.025954789727,972222.0,0.000172476557,145330661.53,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
9,华泰证券股份有限公司岳阳岳阳大道证券营业部,99130406.69,0.017586180116,201784.0,3.5797389e-05,98928622.69,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
10,开源证券股份有限公司西安高新成章路证券营业部,98408299.0,0.017458074963,134174.0,2.3803071e-05,98274125.0,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,机构专用,32793958.35,0.005817795745,113300612.73,0.020100038416,-80506654.38,日振幅值达到15%的前5只证券,001896,豫能控股
2,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日振幅值达到15%的前5只证券,001896,豫能控股
3,机构专用,14871706.07,0.002638307562,94893490.84,0.016834532183,-80021784.77,日振幅值达到15%的前5只证券,001896,豫能控股
4,国信证券股份有限公司浙江互联网分公司,65376748.01,0.011598129215,60919549.45,0.010807402138,4457198.56,日振幅值达到15%的前5只证券,001896,豫能控股
5,中信建投证券股份有限公司长沙金星中路证券营业部,10257593.0,0.001819743145,59646382.8,0.010581536647,-49388789.8,日振幅值达到15%的前5只证券,001896,豫能控股
6,机构专用,32793958.35,0.005817795745,113300612.73,0.020100038416,-80506654.38,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
7,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
8,机构专用,14871706.07,0.002638307562,94893490.84,0.016834532183,-80021784.77,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
9,国信证券股份有限公司浙江互联网分公司,65376748.01,0.011598129215,60919549.45,0.010807402138,4457198.56,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
10,中信建投证券股份有限公司长沙金星中路证券营业部,10257593.0,0.001819743145,59646382.8,0.010581536647,-49388789.8,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日振幅值达到15%的前5只证券,001896,豫能控股
2,国泰海通证券股份有限公司成都北一环路证券营业部,154219296.34,0.027359196974,459277.0,8.1477806e-05,153760019.34,日振幅值达到15%的前5只证券,001896,豫能控股
3,华泰证券股份有限公司深圳彩田路证券营业部,146302883.53,0.025954789727,972222.0,0.000172476557,145330661.53,日振幅值达到15%的前5只证券,001896,豫能控股
4,华泰证券股份有限公司岳阳岳阳大道证券营业部,99130406.69,0.017586180116,201784.0,3.5797389e-05,98928622.69,日振幅值达到15%的前5只证券,001896,豫能控股
5,开源证券股份有限公司西安高新成章路证券营业部,98408299.0,0.017458074963,134174.0,2.3803071e-05,98274125.0,日振幅值达到15%的前5只证券,001896,豫能控股
6,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
7,国泰海通证券股份有限公司成都北一环路证券营业部,154219296.34,0.027359196974,459277.0,8.1477806e-05,153760019.34,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
8,华泰证券股份有限公司深圳彩田路证券营业部,146302883.53,0.025954789727,972222.0,0.000172476557,145330661.53,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
9,华泰证券股份有限公司岳阳岳阳大道证券营业部,99130406.69,0.017586180116,201784.0,3.5797389e-05,98928622.69,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
10,开源证券股份有限公司西安高新成章路证券营业部,98408299.0,0.017458074963,134174.0,2.3803071e-05,98274125.0,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,机构专用,32793958.35,0.005817795745,113300612.73,0.020100038416,-80506654.38,日振幅值达到15%的前5只证券,001896,豫能控股
2,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日振幅值达到15%的前5只证券,001896,豫能控股
3,机构专用,14871706.07,0.002638307562,94893490.84,0.016834532183,-80021784.77,日振幅值达到15%的前5只证券,001896,豫能控股
4,国信证券股份有限公司浙江互联网分公司,65376748.01,0.011598129215,60919549.45,0.010807402138,4457198.56,日振幅值达到15%的前5只证券,001896,豫能控股
5,中信建投证券股份有限公司长沙金星中路证券营业部,10257593.0,0.001819743145,59646382.8,0.010581536647,-49388789.8,日振幅值达到15%的前5只证券,001896,豫能控股
6,机构专用,32793958.35,0.005817795745,113300612.73,0.020100038416,-80506654.38,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
7,深股通专用,313729794.67,0.055657076986,101767835.45,0.018054071843,211961959.22,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
8,机构专用,14871706.07,0.002638307562,94893490.84,0.016834532183,-80021784.77,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
9,国信证券股份有限公司浙江互联网分公司,65376748.01,0.011598129215,60919549.45,0.010807402138,4457198.56,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
10,中信建投证券股份有限公司长沙金星中路证券营业部,10257593.0,0.001819743145,59646382.8,0.010581536647,-49388789.8,日涨幅偏离值达到7%的前5只证券,001896,豫能控股
1,国泰海通证券股份有限公司成都北一环路证券营业部,222261074.0,0.076528769757,836777.0,0.000288118442,221424297.0,日振幅值达到15%的前5只证券,002129,TCL中环
2,国泰海通证券股份有限公司武汉紫阳东路证券营业部,190411902.25,0.065562486332,729662.0,0.000251236684,189682240.25,日振幅值达到15%的前5只证券,002129,TCL中环
3,深股通专用,149440174.33,0.051455131067,101041783.68,0.034790632745,48398390.65,日振幅值达到15%的前5只证券,002129,TCL中环
4,开源证券股份有限公司西安太华路证券营业部,104455899.0,0.035966178425,2772.0,9.54453e-07,104453127.0,日振幅值达到15%的前5只证券,002129,TCL中环
5,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,69213909.25,0.023831682398,3476041.6,0.001196868091,65737867.65,日振幅值达到15%的前5只证券,002129,TCL中环
1,机构专用,0.0,0.0,169767936.0,0.058454371035,-169767936.0,日振幅值达到15%的前5只证券,002129,TCL中环
2,深股通专用,149440174.33,0.051455131067,101041783.68,0.034790632745,48398390.65,日振幅值达到15%的前5只证券,002129,TCL中环
3,国泰海通证券股份有限公司三亚迎宾路证券营业部,0.0,0.0,70128597.02,0.024146627019,-70128597.02,日振幅值达到15%的前5只证券,002129,TCL中环
4,中信建投证券股份有限公司北京燕山燕房路证券营业部,25102.0,8.643102e-06,49130650.0,0.016916629323,-49105548.0,日振幅值达到15%的前5只证券,002129,TCL中环
5,机构专用,27231611.25,0.009376368385,45074473.0,0.015520009438,-17842861.75,日振幅值达到15%的前5只证券,002129,TCL中环
1,深股通专用,497707094.13,0.08646437276,305558894.13,0.053083346478,192148200.0,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
2,机构专用,158357348.27,0.027510696455,0.0,0.0,158357348.27,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
3,中国国际金融股份有限公司上海分公司,147092634.91,0.025553729423,69240754.48,0.012028878986,77851880.43,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
4,机构专用,137145045.91,0.02382558037,36248178.94,0.006297230023,100896866.97,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
5,机构专用,117811952.36,0.02046693062,99225648.0,0.017238017133,18586304.36,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
1,深股通专用,497707094.13,0.08646437276,305558894.13,0.053083346478,192148200.0,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
2,机构专用,0.0,0.0,210776784.61,0.036617284923,-210776784.61,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
3,机构专用,0.0,0.0,144166663.64,0.025045413842,-144166663.64,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
4,机构专用,35423207.85,0.006153911576,109504008.62,0.019023629624,-74080800.77,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
5,机构专用,117811952.36,0.02046693062,99225648.0,0.017238017133,18586304.36,日涨幅偏离值达到7%的前5只证券,002138,顺络电子
1,深股通专用,79763579.0,0.072581010404,71283253.0,0.064864322696,8480326.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,002225,濮耐股份
2,机构专用,43958846.04,0.040000430043,0.0,0.0,43958846.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,002225,濮耐股份
3,机构专用,35617005.54,0.032409757462,27596349.0,0.025111346795,8020656.54,连续三个交易日内，涨幅偏离值累计达到20%的证券,002225,濮耐股份
4,机构专用,35189332.51,0.032020595628,23279153.0,0.021182906626,11910179.51,连续三个交易日内，涨幅偏离值累计达到20%的证券,002225,濮耐股份
